Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;CME001;2023-10-15;14:30;0839557;FREJUS VAR VOLLEY;0833351;VIDAUBAN VOLLEY-BALL; 2/0;25-11,25-7;50-18;HALLE DES PORTS SAINT CROIX;BELDICO THOMAS;BOULKENAFET CELYA;;
ACJEUNES;01;CME002;2023-10-15;00:00;0833351;VIDAUBAN VOLLEY-BALL;0833350;VOLLEY PRADETAN GARDEEN; 0/2;19-25,14-25;33-50;HALLE DES PORTS SAINT CROIX;BOULKENAFET CELYA;BELDICO THOMAS;;
ACJEUNES;01;CME003;2023-10-15;00:00;0839557;FREJUS VAR VOLLEY;0833350;VOLLEY PRADETAN GARDEEN; 2/0;25-13,25-14;50-27;HALLE DES PORTS SAINT CROIX;BELDICO THOMAS;BOULKENAFET CELYA;;
ACJEUNES;01;CMF001;2023-10-15;11:00;0132348;MARSEILLE VOLLEY 13;0138311;BOUC-BEL-AIR VOLLEY-BALL; 2/0;25-18,25-18;50-36;GYMNASE DE LA ROSE FUVEAU;HASNAOUI FAYCAL;COSTE PHILIPPINE;;
ACJEUNES;01;CMF002;2023-10-15;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 0/2;11-25,13-25;24-50;GYMNASE DE LA ROSE FUVEAU;HASNAOUI FAYCAL;COSTE PHILIPPINE;;
ACJEUNES;01;CMF003;2023-10-15;00:00;0132348;MARSEILLE VOLLEY 13;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 2/0;25-19,25-12;50-31;GYMNASE DE LA ROSE FUVEAU;HASNAOUI FAYCAL;COSTE PHILIPPINE;;
ACJEUNES;01;CMG001;2023-10-15;11:00;0066927;NICE VOLLEY-BALL;0064168;VOLLEY-BALL STADE LAURENTIN; 2/0;25-8,25-10;50-18;PALMEIRA-GIAMARCHI;TOUSSAINT ANDRE-LUC;TOURNAIRE GUY;;
ACJEUNES;01;CMG002;2023-10-15;00:00;0064168;VOLLEY-BALL STADE LAURENTIN;0067689;US CAGNES VOLLEY-BALL; 0/2;11-25,19-25;30-50;PALMEIRA-GIAMARCHI;TOURNAIRE GUY;TOUSSAINT ANDRE-LUC;;
ACJEUNES;01;CMG003;2023-10-15;00:00;0066927;NICE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 1/2;25-22,15-25,14-16;54-63;PALMEIRA-GIAMARCHI;TOUSSAINT ANDRE-LUC;TOURNAIRE GUY;;
ACJEUNES;01;CMH001;2023-10-15;11:00;0068785;VENCE VOLLEY-BALL;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;10-25,13-25;23-50;FALCOZ;COHEN LEVANA;;;
ACJEUNES;01;CMH002;2023-10-15;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0062701;ASS SPORTIVE DE MONACO; 2/0;25-15,25-8;50-23;FALCOZ;COHEN LEVANA;;;
ACJEUNES;01;CMH003;2023-10-15;00:00;0068785;VENCE VOLLEY-BALL;0062701;ASS SPORTIVE DE MONACO; 2/1;28-26,21-25,15-13;64-64;FALCOZ;COHEN LEVANA;;;
ACJEUNES;01;CMI001;2023-10-15;11:00;0846986;VOLLEY BALL CARPENTRAS;0132351;SALON VOLLEY; 0/2;11-25,15-25;26-50;LES CROISIÈRES;DAHMANE ABDALLAH;KRIKER SAMY;;
ACJEUNES;01;CMI002;2023-10-15;00:00;0132351;SALON VOLLEY;0044309;ENT PROVEN DIGNE/MANOSQUE V.B.; 2/0;25-18,25-10;50-28;LES CROISIÈRES;DAHMANE ABDALLAH;KRIKER SAMY;;
ACJEUNES;01;CMI003;2023-10-15;00:00;0846986;VOLLEY BALL CARPENTRAS;0044309;ENT PROVEN DIGNE/MANOSQUE V.B.; 0/2;11-25,8-25;19-50;LES CROISIÈRES;DAHMANE ABDALLAH;KRIKER SAMY;;
ACJEUNES;01;CMJ001;2023-10-15;11:00;0842425;U.S. PONTET VOLLEY AVENIR;0307732;NIMES VOLLEY-BALL; 0/2;14-25,18-25;32-50;LA GRAVIERE;CHOINARD MICHAEL;SAUVAYRE QUENTIN;;
ACJEUNES;01;CMJ002;2023-10-15;00:00;0307732;NIMES VOLLEY-BALL;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL; 2/0;25-12,25-18;50-30;LA GRAVIERE;CHOINARD MICHAEL;SAUVAYRE QUENTIN;;
ACJEUNES;01;CMJ003;2023-10-15;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL; 2/0;25-17,26-24;51-41;LA GRAVIERE;SAUVAYRE QUENTIN;CHOINARD MICHAEL;;
ACJEUNES;01;CMK001;2023-10-15;13:30;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0310022;FONSORBES SEYSSES VOLLEY-BALL; 2/0;25-16,25-12;50-28;PETIT PALAIS DES SPORTS;MEUNIER LAURENT;PIERRON CHARLY;;
ACJEUNES;01;CMK002;2023-10-15;00:00;0310022;FONSORBES SEYSSES VOLLEY-BALL;0098424;V.B.C. APPAMEEN; 2/1;25-22,20-25,15-12;60-59;PETIT PALAIS DES SPORTS;PIERRON CHARLY;MEUNIER LAURENT;;
ACJEUNES;01;CMK003;2023-10-15;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0098424;V.B.C. APPAMEEN; 2/0;25-12,25-17;50-29;PETIT PALAIS DES SPORTS;MEUNIER LAURENT;PIERRON CHARLY;;
ACJEUNES;01;CML001;2023-10-15;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/1;25-23,15-25,15-7;55-55;GYMNASE ALAIN COLAS;NASUTO EDOARDO;MOHAMED SAID;;
ACJEUNES;01;CML002;2023-10-15;00:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0488321;MENDE VOLLEY LOZERE; 2/0;25-9,25-9;50-18;GYMNASE ALAIN COLAS;MOHAMED SAID;NASUTO EDOARDO;;
ACJEUNES;01;CML003;2023-10-15;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0488321;MENDE VOLLEY LOZERE; 2/0;25-15,25-11;50-26;GYMNASE ALAIN COLAS;MOHAMED SAID;NASUTO EDOARDO;;
ACJEUNES;01;CMM001;2023-10-15;11:00;0343330;ARAGO DE SETE VOLLEY-BALL;0347482;SETE VOLLEY-BALL CLUB; 2/0;25-13,25-12;50-25;HALLE LOUIS MARTY;DEFFRASNES GABRIEL;DUCARNE MICHAEL;;
ACJEUNES;01;CMM002;2023-10-15;00:00;0347482;SETE VOLLEY-BALL CLUB;0345657;VOLLEY OLYMPIQUE MEZOIS; 2/0;25-20,25-22;50-42;HALLE LOUIS MARTY;DUCARNE MICHAEL;DEFFRASNES GABRIEL;;
ACJEUNES;01;CMM003;2023-10-15;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0345657;VOLLEY OLYMPIQUE MEZOIS; 2/0;25-11,25-12;50-23;HALLE LOUIS MARTY;DEFFRASNES GABRIEL;DUCARNE MICHAEL;;
ACJEUNES;01;CMN001;2023-10-15;11:00;0345002;ASBAM MONTPELLIER;0347099;VBC CLERMONTAIS; 2/0;25-13,25-12;50-25;GYMNASE LES ARTS;STAN CLAUDIU;GENIBREL PASCAL;;
ACJEUNES;01;CMN002;2023-10-15;00:00;0347099;VBC CLERMONTAIS;0344036;AGDE VOLLEY BALL; 2/0;25-19,25-22;50-41;GYMNASE LES ARTS;GENIBREL PASCAL;STAN CLAUDIU;;
ACJEUNES;01;CMN003;2023-10-15;00:00;0345002;ASBAM MONTPELLIER;0344036;AGDE VOLLEY BALL; 2/0;25-10,25-12;50-22;GYMNASE LES ARTS;STAN CLAUDIU;GENIBREL PASCAL;;
ACJEUNES;01;CMO001;2023-10-15;11:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 0/2;20-25,24-26;44-51;LA CAYRIE;PINONDELLE BENJAMIN;NGOUONI ABOUBACAR OUMAR-JUNIOR;;
ACJEUNES;01;CMO002;2023-10-15;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0819685;PUYLAURENS VOLLEY BALL; 2/1;25-17,14-25,15-9;54-51;LA CAYRIE;PINONDELLE BENJAMIN;NGOUONI ABOUBACAR OUMAR-JUNIOR;;
ACJEUNES;01;CMO003;2023-10-15;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-14,25-21;50-35;LA CAYRIE;NGOUONI ABOUBACAR OUMAR-JUNIOR;PINONDELLE BENJAMIN;;
ACJEUNES;01;CMP001;2023-10-15;11:00;0826762;MONTAUBAN VOLLEY-BALL 82;0812335;VOLLEY-BALL ALBIGEOIS; 2/0;25-16,25-10;50-26;PALAIS DES SPORTS;LARRIEU CLARA;CLEMENT NATHAN;;
ACJEUNES;01;CMP002;2023-10-15;00:00;0812335;VOLLEY-BALL ALBIGEOIS;0819413;VOLLEY CLUB BASTIDIEN; 0/2;9-25,22-25;31-50;PALAIS DES SPORTS;CLEMENT NATHAN;LARRIEU CLARA;;
ACJEUNES;01;CMP003;2023-10-15;00:00;0826762;MONTAUBAN VOLLEY-BALL 82;0819413;VOLLEY CLUB BASTIDIEN; 2/0;25-16,25-16;50-32;PALAIS DES SPORTS;LARRIEU CLARA;CLEMENT NATHAN;;
ACJEUNES;01;CMQ001;2023-10-15;11:00;0115113;UNION SPORTIVE ROUBIANAISE;0114939;NARBONNE VOLLEY; 0/2;10-25,14-25;24-50;SALLE MUNICIPALE;GARCIA SANDRINE;HACCOUN STESSY;;
ACJEUNES;01;CMQ002;2023-10-15;00:00;0114939;NARBONNE VOLLEY;0668467;PERPIGNAN ROUSSILLON V.B; 2/0;25-15,25-21;50-36;SALLE MUNICIPALE;GARCIA SANDRINE;HACCOUN STESSY;;
ACJEUNES;01;CMQ003;2023-10-15;00:00;0115113;UNION SPORTIVE ROUBIANAISE;0668467;PERPIGNAN ROUSSILLON V.B; 0/2;19-25,18-25;37-50;SALLE MUNICIPALE;HACCOUN STESSY;GARCIA SANDRINE;;
ACJEUNES;01;CMR001;2023-10-15;11:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0315117;MURET VOLLEY-BALL; 2/0;25-20,25-16;50-36;GYMNASE RIVIERE;AUBIN ANTOINE;GUILHEM MISTOU LUCAS;;
ACJEUNES;01;CMR002;2023-10-15;00:00;0315117;MURET VOLLEY-BALL;0311264;TOULOUSE ATHLETIC CLUB; 0/2;23-25,19-25;42-50;GYMNASE RIVIERE;GUILHEM MISTOU LUCAS;AUBIN ANTOINE;;
ACJEUNES;01;CMR003;2023-10-15;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0311264;TOULOUSE ATHLETIC CLUB; 2/1;21-25,25-18,15-7;61-50;GYMNASE RIVIERE;AUBIN ANTOINE;GUILHEM MISTOU LUCAS;;
ACJEUNES;01;CMS001;2023-10-15;11:00;0442477;AILES SP BOUGUENAIS REZE;0442445;VOLLEY CLUB CLISSON; 2/0;25-13,25-10;50-23;GYMNASE LIBERGE;SEVILEANU BOUREL ROMANN;LEPINAY DAMIEN;;
ACJEUNES;01;CMS002;2023-10-15;00:00;0442445;VOLLEY CLUB CLISSON;0495295;SAINT-MACAIRE VOLLEY-BALL; 0/2;18-25,23-25;41-50;GYMNASE LIBERGE;LEPINAY DAMIEN;SEVILEANU BOUREL ROMANN;;
ACJEUNES;01;CMS003;2023-10-15;00:00;0442477;AILES SP BOUGUENAIS REZE;0495295;SAINT-MACAIRE VOLLEY-BALL; 2/0;25-7,25-13;50-20;GYMNASE LIBERGE;SEVILEANU BOUREL ROMANN;LEPINAY DAMIEN;;
ACJEUNES;01;CMT001;2023-10-15;11:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0448335;SAINT-HERBLAIN VOLLEY-BALL; 2/0;25-18,25-17;50-35;JEAN JAHAN 2;GOFFIN JULES;TANGUY LUDIVINE;;
ACJEUNES;01;CMT002;2023-10-15;00:00;0448335;SAINT-HERBLAIN VOLLEY-BALL;0496228;ATHLETIQUE CLUB LONGUEEN; 0/2;11-25,18-25;29-50;JEAN JAHAN 2;TANGUY LUDIVINE;GOFFIN JULES;;
ACJEUNES;01;CMT003;2023-10-15;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0496228;ATHLETIQUE CLUB LONGUEEN; 0/2;22-25,23-25;45-50;JEAN JAHAN 2;GOFFIN JULES;TANGUY LUDIVINE;;
ACJEUNES;01;CMU001;2023-10-15;11:00;0449605;ST NAZAIRE VB ATLANTIQUE;0448821;USB VOLLEY-BALL; 2/0;25-13,25-17;50-30;COUBERTIN;DOUINI KAMIL;OLIVIER BENOIT;;
ACJEUNES;01;CMU002;2023-10-15;00:00;0448821;USB VOLLEY-BALL;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 2/F;25-0,25-0;50-0;COUBERTIN;OLIVIER BENOIT;DOUINI KAMIL;;
ACJEUNES;01;CMU003;2023-10-15;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 2/0;25-16,25-9;50-25;COUBERTIN;DOUINI KAMIL;OLIVIER BENOIT;;
ACJEUNES;01;CMV001;2023-10-15;11:00;0534442;ASPTT LAVAL;0539224;AS. CHATEAU GONTIER VB; 2/0;25-15,25-18;50-33;GYMNASE NOEMIE HAMARD;VAUVERT ALICE;PLESSIS LÉANDRE;;
ACJEUNES;01;CMV002;2023-10-15;00:00;0539224;AS. CHATEAU GONTIER VB;0491492;SPORTING CLUB DE L OUEST; 0/2;20-25,21-25;41-50;GYMNASE NOEMIE HAMARD;PLESSIS LÉANDRE;VAUVERT ALICE;;
ACJEUNES;01;CMV003;2023-10-15;00:00;0534442;ASPTT LAVAL;0491492;SPORTING CLUB DE L OUEST; 2/0;25-13,25-21;50-34;GYMNASE NOEMIE HAMARD;VAUVERT ALICE;PLESSIS LÉANDRE;;
ACJEUNES;01;CMW001;2023-10-15;14:00;0729696;A.S.CHAPELLE SAINT AUBIN;0724695;JEUNESSE SPORT COULAINES; 0/2;14-25,11-25;25-50;GYMNASE DE L'ANTONIÈRE;LARRIERE ALOYS;COMBE MARIE;;
ACJEUNES;01;CMW002;2023-10-15;00:00;0724695;JEUNESSE SPORT COULAINES;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.; 2/0;25-16,25-12;50-28;GYMNASE DE L'ANTONIÈRE;LARRIERE ALOYS;COMBE MARIE;;
ACJEUNES;01;CMW003;2023-10-15;00:00;0729696;A.S.CHAPELLE SAINT AUBIN;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.; 2/0;25-9,29-27;54-36;GYMNASE DE L'ANTONIÈRE;LARRIERE ALOYS;COMBE MARIE;;
ACJEUNES;01;CMX001;2023-10-15;11:00;0854977;SABLES ETUDIANTS CLUB;0858891;LA ROCHE/YON VOLLEY-BALL; 0/2;11-25,20-25;31-50;LES SAUNIERS 2;CHARBONNEAU COLIN;QUENTIN JEAN-PHILIPPE;;
ACJEUNES;01;CMX002;2023-10-15;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL; 2/0;25-19,25-7;50-26;LES SAUNIERS 2;CHARBONNEAU COLIN;QUENTIN JEAN-PHILIPPE;;
ACJEUNES;01;CMX003;2023-10-15;00:00;0854977;SABLES ETUDIANTS CLUB;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL; 2/0;25-9,25-13;50-22;LES SAUNIERS 2;CHARBONNEAU COLIN;QUENTIN JEAN-PHILIPPE;;
ACJEUNES;01;CMY001;2023-10-14;14:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0177925;LA ROCHELLE VOLLEY BALL; 0/2;21-25,12-25;33-50;HENRI BARBUSSE;MINGORANCE AMSETOU;DOLLAT LÉANE;;
ACJEUNES;01;CMY002;2023-10-14;00:00;0177925;LA ROCHELLE VOLLEY BALL;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 2/1;26-24,21-25,18-16;65-65;HENRI BARBUSSE;DOLLAT LÉANE;MINGORANCE AMSETOU;;
ACJEUNES;01;CMY003;2023-10-14;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 2/0;25-17,25-21;50-38;HENRI BARBUSSE;DOLLAT LÉANE;MINGORANCE AMSETOU;;
ACJEUNES;01;CMZ001;2023-10-15;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0336361;AV GARDE J D ARC CAUDERAN; 2/0;25-15,25-13;50-28;PIERRE FAVRE;STRENS JULIEN;DESTRUHAUT ARTHUR;;
ACJEUNES;01;CMZ002;2023-10-15;00:00;0336361;AV GARDE J D ARC CAUDERAN;0245511;ASPTT PERIGUEUX; 2/0;25-9,25-12;50-21;PIERRE FAVRE;DESTRUHAUT ARTHUR;STRENS JULIEN;;
ACJEUNES;01;CMZ003;2023-10-15;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0245511;ASPTT PERIGUEUX; 2/0;25-13,25-12;50-25;PIERRE FAVRE;STRENS JULIEN;DESTRUHAUT ARTHUR;;
ACJEUNES;01;CX1001;2023-10-15;11:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0646282;MJC LES FLEURS DE PAU; 2/0;25-14,25-15;50-29;PAUL FORT;DARQUY DAVID;LARTIGUE PHILIPPE;;
ACJEUNES;01;CX1002;2023-10-15;00:00;0646282;MJC LES FLEURS DE PAU;0645951;VOLLEY BALL DU LUY DE BEARN; 1/2;25-20,16-25,13-15;54-60;PAUL FORT;LARTIGUE PHILIPPE;DARQUY DAVID;;
ACJEUNES;01;CX1003;2023-10-15;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0645951;VOLLEY BALL DU LUY DE BEARN; 2/0;25-19,25-20;50-39;PAUL FORT;DARQUY DAVID;LARTIGUE PHILIPPE;;
ACJEUNES;01;CX2001;2023-10-15;11:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0866049;UNION SPORTIVE VIVONNE; 1/2;20-25,25-22,12-15;57-62;ERIC TABERLY;MUZARD FREDERIC;PRUGNAU SÉBASTIEN;;
ACJEUNES;01;CX2002;2023-10-15;00:00;0866049;UNION SPORTIVE VIVONNE;0878050;LANDOUGE LOISIRS; 2/0;25-16,25-17;50-33;ERIC TABERLY;MUZARD FREDERIC;PRUGNAU SÉBASTIEN;;
ACJEUNES;01;CX2003;2023-10-15;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0878050;LANDOUGE LOISIRS; 2/0;25-16,25-21;50-37;ERIC TABERLY;PRUGNAU SÉBASTIEN;MUZARD FREDERIC;;
ACJEUNES;01;CX3001;2023-10-15;10:00;0176607;SAINTES VOLLEY-BALL-SVB;0174953;SPORT ATHLETIQUE ROCHEFORTAIS; 2/1;25-20,23-25,15-12;63-57;COSEC DES BOIFFIERS;BRUERE NICOLAS;GRIPPON YANN;;
ACJEUNES;01;CX3002;2023-10-15;00:00;0174953;SPORT ATHLETIQUE ROCHEFORTAIS;0168144;ETOILE SPORTIVE DE CHAMPNIERS ANGOULEME; 2/0;25-17,25-19;50-36;COSEC DES BOIFFIERS;GRIPPON YANN;BRUERE NICOLAS;;
ACJEUNES;01;CX3003;2023-10-15;00:00;0176607;SAINTES VOLLEY-BALL-SVB;0168144;ETOILE SPORTIVE DE CHAMPNIERS ANGOULEME; 2/1;24-26,25-21,15-12;64-59;COSEC DES BOIFFIERS;BRUERE NICOLAS;;;
ACJEUNES;01;CX4001;2023-10-15;11:00;0406172;STADE MONTOIS;0640009;BAYONNE VOLLEY-BALL; 2/0;25-20,25-21;50-41;ROBERT WLERICK;TE SEITY;CODRON SILAS;;
ACJEUNES;01;CX4002;2023-10-15;00:00;0640009;BAYONNE VOLLEY-BALL;0476720;AL VILLENEUVE SUR LOT; 0/2;16-25,18-25;34-50;ROBERT WLERICK;CODRON SILAS;TE SEITY;;
ACJEUNES;01;CX4003;2023-10-15;00:00;0406172;STADE MONTOIS;0476720;AL VILLENEUVE SUR LOT; 0/2;19-25,16-25;35-50;ROBERT WLERICK;TE SEITY;CODRON SILAS;;
ACJEUNES;01;CX5001;2023-10-15;10:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0177252;CHATELAILLON-PLAGE VOLLEY-BALL; 2/1;26-28,25-21,16-14;67-63;SALLE LANDRY;BAHUET JEAN-LUC;GIRAUD BAHUET MICHELE;;
ACJEUNES;01;CX5002;2023-10-15;00:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0165816;COGNAC VOLLEY; 2/0;25-18,25-16;50-34;SALLE LANDRY;GIRAUD BAHUET MICHELE;BAHUET JEAN-LUC;;
ACJEUNES;01;CX5003;2023-10-15;00:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0165816;COGNAC VOLLEY; 2/0;25-13,27-25;52-38;SALLE LANDRY;BAHUET JEAN-LUC;GIRAUD BAHUET MICHELE;;
ACJEUNES;01;CX6001;2023-10-15;11:00;0334980;UNION SPORTIVE TALENCAISE;0170009;VOLLEY-BALL ATLANTIQUE CLUB COTE DE BEAUTE; 2/0;25-4,25-17;50-21;LÉO LAGRANGE;ESSILINI ANAIS;MOUDACHE LYES;;
ACJEUNES;01;CX6002;2023-10-15;00:00;0170009;VOLLEY-BALL ATLANTIQUE CLUB COTE DE BEAUTE;0198049;C.A. BRIVE/CORREZE VOLLEY; 2/0;26-24,25-17;51-41;LÉO LAGRANGE;ESSILINI ANAIS;MOUDACHE LYES;;
ACJEUNES;01;CX6003;2023-10-15;00:00;0334980;UNION SPORTIVE TALENCAISE;0198049;C.A. BRIVE/CORREZE VOLLEY; 2/0;25-12,25-17;50-29;LÉO LAGRANGE;MOUDACHE LYES;ESSILINI ANAIS;;
ACJEUNES;01;CX7001;2023-10-15;11:00;0338605;CLUB MUNICIPAL FLOIRAC;0337242;ASS SPORT AMBARESIENNE; 2/0;25-12,25-17;50-29;YVES DU MANOIR;BOREL GERY CLEA;ALI MOUSSA;;
ACJEUNES;01;CX7002;2023-10-15;00:00;0337242;ASS SPORT AMBARESIENNE;0336786;AS ST MEDARD EN JALLES; 0/2;12-25,22-25;34-50;YVES DU MANOIR;ALI MOUSSA;BOREL GERY CLEA;;
ACJEUNES;01;CX7003;2023-10-15;00:00;0338605;CLUB MUNICIPAL FLOIRAC;0336786;AS ST MEDARD EN JALLES; 1/2;15-25,25-17,7-15;47-57;YVES DU MANOIR;BOREL GERY CLEA;ALI MOUSSA;;
ACJEUNES;01;CX8001;2023-10-15;11:00;0864160;CSA CHATELLERAULT;0868442;VOUILLE VOLLEY BALL; 0/2;19-25,15-25;34-50;SALLE OMNISPORT;GOUVERNEUR JEAN-LUC;RAFFENEAU DOMINIQUE;;
ACJEUNES;01;CX8002;2023-10-15;00:00;0868442;VOUILLE VOLLEY BALL;0377980;LOCHES VOLLEY-BALL; 2/0;25-11,25-15;50-26;SALLE OMNISPORT;GOUVERNEUR JEAN-LUC;RAFFENEAU DOMINIQUE;;
ACJEUNES;01;CX8003;2023-10-15;00:00;0864160;CSA CHATELLERAULT;0377980;LOCHES VOLLEY-BALL; 1/2;21-25,25-23,20-22;66-70;SALLE OMNISPORT;RAFFENEAU DOMINIQUE;GOUVERNEUR JEAN-LUC;;
ACJEUNES;01;CX9001;2023-10-15;11:00;0374861;TOURS VOLLEY-BALL;0377979;REVEIL SPORTIF DE SAINT-CYR; 2/0;25-6,25-14;50-20;SALLE DANTON;QUEGUINEUR AZENOR;EINRICK AMBRE;;
ACJEUNES;01;CX9002;2023-10-15;00:00;0377979;REVEIL SPORTIF DE SAINT-CYR;0376019;ALERTE SPORTIVE MONTLOUIS; 2/0;25-17,25-21;50-38;SALLE DANTON;QUEGUINEUR AZENOR;EINRICK AMBRE;;
ACJEUNES;01;CX9003;2023-10-15;00:00;0374861;TOURS VOLLEY-BALL;0376019;ALERTE SPORTIVE MONTLOUIS; 2/0;25-6,25-9;50-15;SALLE DANTON;QUEGUINEUR AZENOR;EINRICK AMBRE;;
