Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;JME003;2023-11-12;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0264654;VALENCE ACE; 2/0;25-13,25-19;50-32;GYMNASE ALAIN COLAS;BOUACHERIA SEBASTIEN;HYM FABRICE;;
ACJEUNES;01;JMF001;2023-11-12;11:00;0264641;SPORTS ET LOISIRS DE MARGES;0690033;CLUB OMNISPORTS DE SAINT-FONS; 2/0;25-22,25-14;50-36;COMPLEXE SPORTIF;IVANOVA PROLETKA;HORT CLARISSE;;
ACJEUNES;01;JMF002;2023-11-12;00:00;0690033;CLUB OMNISPORTS DE SAINT-FONS;0699603;ASUL LYON VOLLEY BALL; 0/2;3-25,8-25;11-50;COMPLEXE SPORTIF;IVANOVA PROLETKA;HORT CLARISSE;;
ACJEUNES;01;JMF003;2023-11-12;00:00;0264641;SPORTS ET LOISIRS DE MARGES;0699603;ASUL LYON VOLLEY BALL; 0/2;7-25,8-25;15-50;COMPLEXE SPORTIF;HORT CLARISSE;IVANOVA PROLETKA;;
ACJEUNES;01;JMG001;2023-11-12;14:00;0382203;CA VOLLEY BALL JALIOROMAIN;0690039;ASPERLY; 2/0;25-9,25-14;50-23;GYMNASE LYCEE LA PLEIADE;PEROTTI MARC;VANDENBOSSCHE ENGUERRAN;;
ACJEUNES;01;JMG002;2023-11-12;00:00;0690039;ASPERLY;0424347;FIRMINY VOLLEY-BALL; 0/2;20-25,19-25;39-50;GYMNASE LYCEE LA PLEIADE;PEROTTI MARC;VANDENBOSSCHE ENGUERRAN;;
ACJEUNES;01;JMG003;2023-11-12;00:00;0382203;CA VOLLEY BALL JALIOROMAIN;0424347;FIRMINY VOLLEY-BALL; 2/0;25-13,25-22;50-35;GYMNASE LYCEE LA PLEIADE;VANDENBOSSCHE ENGUERRAN;PEROTTI MARC;;
ACJEUNES;01;JMH001;2023-11-12;11:00;0429072;VOLLEY BALL VILLARS;0429687;CLUB ATHLETIQUE DE ST ETIENNE; 2/1;15-25,25-14,15-13;55-52;RENE SOUCHON;BIFFAUD GARANCE;CHAREYRON LUCAS;;
ACJEUNES;01;JMH002;2023-11-12;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 1/2;25-21,11-25,13-15;49-61;RENE SOUCHON;;;;
ACJEUNES;01;JMH003;2023-11-12;00:00;0429072;VOLLEY BALL VILLARS;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/0;25-19,25-21;50-40;RENE SOUCHON;;;;
ACJEUNES;01;JMI001;2023-11-12;11:00;0386331;ENT SPORT MEYLAN LA TRONCHE;0385990;US ST EGREVOISE; 0/2;24-26,16-25;40-51;GYMNASE DES AIGUINARDS;KUBLER PIERRE-MAEL;GARCIA GERARD;;
ACJEUNES;01;JMI002;2023-11-12;00:00;0385990;US ST EGREVOISE;0387013;UNION AS. SEYSSINOISE V.B.; 2/0;25-21,25-22;50-43;GYMNASE DES AIGUINARDS;GARCIA GERARD;KUBLER PIERRE-MAEL;;
ACJEUNES;01;JMI003;2023-11-12;00:00;0386331;ENT SPORT MEYLAN LA TRONCHE;0387013;UNION AS. SEYSSINOISE V.B.; 0/2;23-25,20-25;43-50;GYMNASE DES AIGUINARDS;KUBLER PIERRE-MAEL;GARCIA GERARD;;
ACJEUNES;01;JMJ001;2023-11-12;11:00;0691865;ASS SPORTIVE DARDILLOISE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD); 0/2;10-25,11-25;21-50;MOULIN CARRON;SERVAIS GUILLAUME;BIYAMOU JADE;;
ACJEUNES;01;JMJ002;2023-11-12;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0698293;U.S. MEYZIEU VOLLEY-BALL; 2/0;25-9,25-13;50-22;MOULIN CARRON;BIYAMOU JADE;SERVAIS GUILLAUME;;
ACJEUNES;01;JMJ003;2023-11-12;00:00;0691865;ASS SPORTIVE DARDILLOISE;0698293;U.S. MEYZIEU VOLLEY-BALL; 0/2;13-25,19-25;32-50;MOULIN CARRON;SERVAIS GUILLAUME;BIYAMOU JADE;;
ACJEUNES;01;JMK001;2023-11-12;11:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0693938;CLUB RHODIA VAISE; 2/0;25-17,25-19;50-36;L'ESCALE A ARNAS;BALANCHE MATHIEU;JEANNON DANIEL;;
ACJEUNES;01;JMK002;2023-11-12;00:00;0693938;CLUB RHODIA VAISE;0714076;VBC CHALON SUR SAONE; 2/0;27-25,25-20;52-45;L'ESCALE A ARNAS;BALANCHE MATHIEU;JEANNON DANIEL;;
ACJEUNES;01;JMK003;2023-11-12;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0714076;VBC CHALON SUR SAONE; 2/0;25-11,25-19;50-30;L'ESCALE A ARNAS;JEANNON DANIEL;BALANCHE MATHIEU;;
ACJEUNES;01;JML001;2023-11-11;11:00;0706191;AVANT-GARDE MUNICIP VESOUL;0255795;BESANCON VOLLEY-BALL; 0/2;22-25,7-25;29-50;GYMNASE DES HABERGES;MENS MATHIEU;PICAUT EMMANUEL;;
ACJEUNES;01;JML002;2023-11-11;00:00;0255795;BESANCON VOLLEY-BALL;0255803;VOLLEY SAINT VITOIS; 2/1;23-25,25-12,15-9;63-46;GYMNASE DES HABERGES;PICAUT EMMANUEL;MENS MATHIEU;;
ACJEUNES;01;JML003;2023-11-11;00:00;0706191;AVANT-GARDE MUNICIP VESOUL;0255803;VOLLEY SAINT VITOIS; 0/2;20-25,22-25;42-50;GYMNASE DES HABERGES;MENS MATHIEU;PICAUT EMMANUEL;;
ACJEUNES;01;JMM001;2023-11-12;11:00;0886034;VOLLEY CLUB DE REMIREMONT;0542783;GRAND NANCY VOLLEY-BALL; 0/2;16-25,12-25;28-50;COSEC CHARLET;MAUBE HUET EVAN;FEBVAY CHRISTOPHE;;
ACJEUNES;01;JMM002;2023-11-12;00:00;0542783;GRAND NANCY VOLLEY-BALL;0523906;CHAUMONT VOLLEY-BALL 52; 2/0;25-22,25-14;50-36;COSEC CHARLET;FEBVAY CHRISTOPHE;MAUBE HUET EVAN;;
ACJEUNES;01;JMM003;2023-11-12;00:00;0886034;VOLLEY CLUB DE REMIREMONT;0523906;CHAUMONT VOLLEY-BALL 52; 0/2;16-25,7-25;23-50;COSEC CHARLET;MAUBE HUET EVAN;FEBVAY CHRISTOPHE;;
ACJEUNES;01;JMN001;2023-11-12;14:00;0675289;A.S. VALLEE DE LA SAUER;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS; 2/0;25-23,25-23;50-46;GYMNASE DES CUIRASSIERS;GUERY NICOLAS;SIAH NADIR;;
ACJEUNES;01;JMN002;2023-11-12;00:00;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 2/0;25-20,25-17;50-37;GYMNASE DES CUIRASSIERS;GUERY NICOLAS;SIAH NADIR;;
ACJEUNES;01;JMN003;2023-11-12;00:00;0675289;A.S. VALLEE DE LA SAUER;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 2/0;25-14,25-19;50-33;GYMNASE DES CUIRASSIERS;SIAH NADIR;GUERY NICOLAS;;
ACJEUNES;01;JMO001;2023-11-12;11:00;0510012;REIMS VOLLEY 51;0939157;TREMBLAY ATHLETIQUE CLUB; 2/1;22-25,25-18,16-14;63-57;SAINT  THIERRY;CLAUDON MATTHIEU;CLAUDON OKSANA;;
ACJEUNES;01;JMO002;2023-11-12;00:00;0939157;TREMBLAY ATHLETIQUE CLUB;0544386;UNION SPORTIVE DU JARNISY; 2/0;25-21,25-17;50-38;SAINT  THIERRY;CLAUDON MATTHIEU;CLAUDON OKSANA;;
ACJEUNES;01;JMO003;2023-11-12;00:00;0510012;REIMS VOLLEY 51;0544386;UNION SPORTIVE DU JARNISY; 2/0;25-16,25-21;50-37;SAINT  THIERRY;CLAUDON OKSANA;CLAUDON MATTHIEU;;
ACJEUNES;01;JMP001;2023-11-12;11:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0593336;ST MICHEL SPORTS MARQUETTE; 0/2;14-25,8-25;22-50;MOULIN BLANC;VAN DER STEEN JULIEN;MARTINET PIERRICK;;
ACJEUNES;01;JMP002;2023-11-12;00:00;0593336;ST MICHEL SPORTS MARQUETTE;0594680;TOURCOING VOLLEY-BALL L.M.; 0/2;24-26,16-25;40-51;MOULIN BLANC;MARTINET PIERRICK;VAN DER STEEN JULIEN;;
ACJEUNES;01;JMP003;2023-11-12;00:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0594680;TOURCOING VOLLEY-BALL L.M.; 0/2;4-25,5-25;9-50;MOULIN BLANC;VAN DER STEEN JULIEN;MARTINET PIERRICK;;
ACJEUNES;01;JMQ001;2023-11-12;15:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0595407;UNION SPORTIVE DE ST ANDRE; 2/0;25-20,25-13;50-33;SALLE DELANNOY;DE PARMENTIER JEAN-CLAUDE;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMQ002;2023-11-12;00:00;0595407;UNION SPORTIVE DE ST ANDRE;0622126;HARNES VOLLEY-BALL; 0/2;10-25,14-25;24-50;SALLE DELANNOY;DE PARMENTIER JEAN-CLAUDE;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMQ003;2023-11-12;00:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0622126;HARNES VOLLEY-BALL; 0/2;16-25,22-25;38-50;SALLE DELANNOY;OUENOUGHI BOUBEKEUR;DE PARMENTIER JEAN-CLAUDE;;
ACJEUNES;01;JMR001;2023-11-12;11:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0597584;VOLLEY CLUB MOUVALLOIS; 2/1;19-25,25-19,15-7;59-51;SALLE TAMISE;HABOUL ATIF;PICOT JADE;;
ACJEUNES;01;JMR002;2023-11-12;00:00;0597584;VOLLEY CLUB MOUVALLOIS;0593656;AL CAUDRY VOLLEY-BALL; 0/2;21-25,18-25;39-50;SALLE TAMISE;PICOT JADE;HABOUL ATIF;;
ACJEUNES;01;JMR003;2023-11-12;00:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0593656;AL CAUDRY VOLLEY-BALL; 1/2;25-21,24-26,15-17;64-64;SALLE TAMISE;HABOUL ATIF;PICOT JADE;;
ACJEUNES;01;JMS001;2023-11-12;10:00;0628128;LOISIRS INTER SPORT ST PIERRE;0593506;AS SPORT ET JOIE LILLE; 2/0;25-13,25-12;50-25;SALLE QUINET;WINCKEL ANTOINE;BERTIN JEAN;;
ACJEUNES;01;JMS002;2023-11-12;00:00;0593506;AS SPORT ET JOIE LILLE;0594399;VC MICHELET HALLUIN; 0/2;18-25,21-25;39-50;SALLE QUINET;WINCKEL ANTOINE;BERTIN JEAN;;
ACJEUNES;01;JMS003;2023-11-12;00:00;0628128;LOISIRS INTER SPORT ST PIERRE;0594399;VC MICHELET HALLUIN; 2/0;25-16,25-20;50-36;SALLE QUINET;BERTIN JEAN;WINCKEL ANTOINE;;
ACJEUNES;01;JMT001;2023-11-12;11:00;0937510;AVANT GARDE ST DENIS;0596135;VOLLEY CLUB DE CAMBRAI; 0/2;7-25,10-25;17-50;GYMNASE DE L'ABBÉ JOLY;GICQUEL OLIVIER;;;
ACJEUNES;01;JMT002;2023-11-12;00:00;0596135;VOLLEY CLUB DE CAMBRAI;0628986;VOLLEY CLUB LIEVIN; 2/0;25-19,25-10;50-29;GYMNASE DE L'ABBÉ JOLY;GICQUEL OLIVIER;;;
ACJEUNES;01;JMT003;2023-11-12;00:00;0937510;AVANT GARDE ST DENIS;0628986;VOLLEY CLUB LIEVIN; 0/2;11-25,15-25;26-50;GYMNASE DE L'ABBÉ JOLY;GICQUEL OLIVIER;;;
ACJEUNES;01;JMU001;2023-11-12;11:00;0149419;CAEN VOLLEY-BALL;0504481;SAINT-LO VOLLEY; 2/0;25-9,25-7;50-16;GYMNASE HAIE VIGNÉ;CALVINO CLEMENT;FRUGIER FAHEM CELIA;;
ACJEUNES;01;JMU002;2023-11-12;00:00;0504481;SAINT-LO VOLLEY;0765200;ASPTT ROUEN MSA VB; 0/2;5-25,11-25;16-50;GYMNASE HAIE VIGNÉ;FRUGIER FAHEM CELIA;CALVINO CLEMENT;;
ACJEUNES;01;JMU003;2023-11-12;00:00;0149419;CAEN VOLLEY-BALL;0765200;ASPTT ROUEN MSA VB; 2/1;25-22,21-25,15-12;61-59;GYMNASE HAIE VIGNÉ;FRUGIER FAHEM CELIA;CALVINO CLEMENT;;
ACJEUNES;01;JMV001;2023-11-12;11:00;0279735;VOLLEY-BALL GAILLON AUBEVOYE;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;6-25,9-25;15-50;CHANDELIER;HENRY CORALIE;SERRE OLIVIER;;
ACJEUNES;01;JMV002;2023-11-12;00:00;0761503;MAROMME CANTELEU VOLLEY 76;0921672;SAINT-CLOUD PARIS SF; 2/1;14-25,29-27,15-8;58-60;CHANDELIER;SERRE OLIVIER;HENRY CORALIE;;
ACJEUNES;01;JMV003;2023-11-12;00:00;0279735;VOLLEY-BALL GAILLON AUBEVOYE;0921672;SAINT-CLOUD PARIS SF; 0/2;13-25,13-25;26-50;CHANDELIER;HENRY CORALIE;SERRE OLIVIER;;
ACJEUNES;01;JMW001;2023-11-12;11:00;0950027;I.A.F.V.O.;0955773;AMICAL CS CORMEILLAIS; 2/0;25-14,25-14;50-28;CENTRE SPORTIF AMELIE MAURESMO;AHMED ALI NADIR;;;
ACJEUNES;01;JMW002;2023-11-12;00:00;0955773;AMICAL CS CORMEILLAIS;0757954;PARIS AMICALE CAMOU; 0/2;22-25,23-25;45-50;CENTRE SPORTIF AMELIE MAURESMO;AHMED ALI NADIR;;;
ACJEUNES;01;JMW003;2023-11-12;00:00;0950027;I.A.F.V.O.;0757954;PARIS AMICALE CAMOU; 2/0;25-23,25-14;50-37;CENTRE SPORTIF AMELIE MAURESMO;AHMED ALI NADIR;;;
ACJEUNES;01;JMX001;2023-11-12;10:00;0923959;AS.SP.VOLTAIRE CHATENAY;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;8-25,10-25;18-50;PIERRE BEREGOVOY;SERVIN STEED;;;
ACJEUNES;01;JMX002;2023-11-12;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0944089;CLUB ESPACE SPORTIF DE SUCY; 2/0;25-15,25-13;50-28;PIERRE BEREGOVOY;SERVIN STEED;;;
ACJEUNES;01;JMX003;2023-11-12;00:00;0923959;AS.SP.VOLTAIRE CHATENAY;0944089;CLUB ESPACE SPORTIF DE SUCY; 0/2;10-25,18-25;28-50;PIERRE BEREGOVOY;SERVIN STEED;;;
ACJEUNES;01;JMY001;2023-11-12;14:00;0941105;LIMEIL-BREVANNES VOLLEY-BALL;0917023;ENTENTE SPORTIVE YERROISE; 0/2;21-25,26-28;47-53;GYMNASE GUIMIER;ROCHET BASTIEN;;;
ACJEUNES;01;JMY002;2023-11-12;00:00;0917023;ENTENTE SPORTIVE YERROISE;0757777;PUC VOLLEY-BALL; 0/2;11-25,12-25;23-50;GYMNASE GUIMIER;;;;
ACJEUNES;01;JMY003;2023-11-12;00:00;0941105;LIMEIL-BREVANNES VOLLEY-BALL;0757777;PUC VOLLEY-BALL; 0/2;7-25,16-25;23-50;GYMNASE GUIMIER;;;;
ACJEUNES;01;JMZ001;2023-11-12;11:00;0948279;AS ELAN CHEVILLY-LARUE;0758706;AS. SP. CULT. DUNOIS; 2/0;25-20,25-20;50-40;GYMNASE PASTEUR;DE VERA CHRISTOPHE;;;
ACJEUNES;01;JMZ002;2023-11-12;00:00;0758706;AS. SP. CULT. DUNOIS;0931359;VILLEMOMBLE SPORTS SECTION V.B.; 2/0;26-24,25-18;51-42;GYMNASE PASTEUR;DE VERA CHRISTOPHE;;;
ACJEUNES;01;JMZ003;2023-11-12;00:00;0948279;AS ELAN CHEVILLY-LARUE;0931359;VILLEMOMBLE SPORTS SECTION V.B.; 2/1;19-25,25-22,15-10;59-57;GYMNASE PASTEUR;DE VERA CHRISTOPHE;;;
ACJEUNES;01;JX1001;2023-11-12;11:00;0948308;UNION SPORTIVE DE VILLEJUIF;0916131;UNION SPORTIVE WISSOUS VB; 2/0;25-11,25-16;50-27;HALLE COLETTE BESSON;JAKIMOV VERIKA;;;
ACJEUNES;01;JX1002;2023-11-12;00:00;0916131;UNION SPORTIVE WISSOUS VB;0950023;AS VOLLEY BALL CERGY; 0/2;24-26,19-25;43-51;HALLE COLETTE BESSON;JAKIMOV VERIKA;;;
ACJEUNES;01;JX1003;2023-11-12;00:00;0948308;UNION SPORTIVE DE VILLEJUIF;0950023;AS VOLLEY BALL CERGY; 1/2;25-23,19-25,12-15;56-63;HALLE COLETTE BESSON;JAKIMOV VERIKA;;;
ACJEUNES;01;JX2001;2023-11-12;11:00;0933876;USM. GAGNY VOLLEY;0776776;COULOMMIERS VOLLEY-BALL; 2/0;25-17,25-18;50-35;GYMNASE BERNARD VERITE;CARLOTTI PIERRE;;;
ACJEUNES;01;JX2002;2023-11-12;00:00;0776776;COULOMMIERS VOLLEY-BALL;0750043;SPORTING CLUB NORD PARISIEN; 1/2;21-25,25-23,10-15;56-63;GYMNASE BERNARD VERITE;CARLOTTI PIERRE;;;
ACJEUNES;01;JX2003;2023-11-12;00:00;0933876;USM. GAGNY VOLLEY;0750043;SPORTING CLUB NORD PARISIEN; 1/2;25-18,23-25,11-15;59-58;GYMNASE BERNARD VERITE;CARLOTTI PIERRE;;;
ACJEUNES;01;JX3001;2023-11-12;11:00;0950033;AS. VOLLEY OSNY PONTOISE;0957908;V.B. CLUB ERMONT; 0/2;19-25,20-25;39-50;GYMNASE ROGER MORITZ;DE CASTRO MIGUEL;;;
ACJEUNES;01;JX3002;2023-11-12;00:00;0957908;V.B. CLUB ERMONT;0776894;VB TORCY MARNE LA VALLEE; 2/1;25-20,16-25,15-13;56-58;GYMNASE ROGER MORITZ;DE CASTRO MIGUEL;;;
ACJEUNES;01;JX3003;2023-11-12;00:00;0950033;AS. VOLLEY OSNY PONTOISE;0776894;VB TORCY MARNE LA VALLEE; 0/2;22-25,24-26;46-51;GYMNASE ROGER MORITZ;DE CASTRO MIGUEL;;;
ACJEUNES;01;JX4001;2023-11-12;11:00;0922431;ACBB;0926073;COURBEVOIE SPORTS; 2/0;25-21,25-15;50-36;COSEC DES DOMINICAINS;PITOUX LAURENT;;;
ACJEUNES;01;JX4002;2023-11-12;00:00;0926073;COURBEVOIE SPORTS;0788680;AS. SP DE SARTROUVILLE; 1/2;25-23,20-25,11-15;56-63;COSEC DES DOMINICAINS;PITOUX LAURENT;;;
ACJEUNES;01;JX4003;2023-11-12;00:00;0922431;ACBB;0788680;AS. SP DE SARTROUVILLE; 2/0;25-23,25-23;50-46;COSEC DES DOMINICAINS;PITOUX LAURENT;;;
ACJEUNES;01;JX5001;2023-11-12;11:00;0921678;SURESNES VOLLEY-BALL CLUB;0777831;VC CHAMPS SUR MARNE; 2/0;25-23,25-14;50-37;GYMNASE DES COTTAGES;AGESILAS YAEL;;;
ACJEUNES;01;JX5002;2023-11-12;00:00;0777831;VC CHAMPS SUR MARNE;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 0/2;12-25,8-25;20-50;GYMNASE DES COTTAGES;AGESILAS YAEL;;;
ACJEUNES;01;JX5003;2023-11-12;00:00;0921678;SURESNES VOLLEY-BALL CLUB;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 1/2;25-15,20-25,11-15;56-55;GYMNASE DES COTTAGES;AGESILAS YAEL;;;
ACJEUNES;01;JX6001;2023-11-12;11:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0921673;ANTONY VOLLEY; 0/2;19-25,18-25;37-50;GYMNASE KENNEDY;MARTUCCIELLO MICHEL;;;
ACJEUNES;01;JX6002;2023-11-12;00:00;0921673;ANTONY VOLLEY;0927953;ASNIERES VOLLEY 92; 0/2;21-25,17-25;38-50;GYMNASE KENNEDY;MARTUCCIELLO MICHEL;;;
ACJEUNES;01;JX6003;2023-11-12;00:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0927953;ASNIERES VOLLEY 92; 0/2;9-25,6-25;15-50;GYMNASE KENNEDY;MARTUCCIELLO MICHEL;;;
ACJEUNES;01;JX7001;2023-11-12;11:00;0947039;ASS AMICALE SPORTIVE FRESNES;0948412;US FONTENAYSIENNE; 2/0;25-9,25-22;50-31;LA PAIX;OCTAVIE LUDIVINE;;;
ACJEUNES;01;JX7002;2023-11-12;00:00;0948412;US FONTENAYSIENNE;0777942;SP CLUB BRIARD; 1/2;25-22,22-25,12-15;59-62;LA PAIX;OCTAVIE LUDIVINE;;;
ACJEUNES;01;JX7003;2023-11-12;00:00;0947039;ASS AMICALE SPORTIVE FRESNES;0777942;SP CLUB BRIARD; 2/0;25-16,25-22;50-38;LA PAIX;OCTAVIE LUDIVINE;;;
ACJEUNES;01;JX8001;2023-11-12;11:00;0456398;U.S.ORLEANS VOLLEY-BALL;0456420;CERCLE JULES FERRY FLEURY; 0/2;20-25,23-25;43-50;GYMNASE BARTHELEMY;PERCEVIC DRAGAN;HURST THIERRY;;
ACJEUNES;01;JX8002;2023-11-12;00:00;0456420;CERCLE JULES FERRY FLEURY;0374861;TOURS VOLLEY-BALL; 0/2;13-25,22-25;35-50;GYMNASE BARTHELEMY;HURST THIERRY;PERCEVIC DRAGAN;;
ACJEUNES;01;JX8003;2023-11-12;00:00;0456398;U.S.ORLEANS VOLLEY-BALL;0374861;TOURS VOLLEY-BALL; 0/2;8-25,12-25;20-50;GYMNASE BARTHELEMY;PERCEVIC DRAGAN;HURST THIERRY;;
ACJEUNES;01;JX9001;2023-11-12;11:00;0293600;SAINT-RENAN IROISE VOLLEY;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 2/0;25-18,25-19;50-37;SALLE GUYADER;WAGNER CLAUDIANA;MILIN FREDERIC;;
ACJEUNES;01;JX9002;2023-11-12;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0351417;RENNES ETUDIANTS CLUB; 0/2;17-25,11-25;28-50;SALLE GUYADER;MILIN FREDERIC;WAGNER CLAUDIANA;;
ACJEUNES;01;JX9003;2023-11-12;00:00;0293600;SAINT-RENAN IROISE VOLLEY;0351417;RENNES ETUDIANTS CLUB; 0/2;13-25,11-25;24-50;SALLE GUYADER;WAGNER CLAUDIANA;MILIN FREDERIC;;
ACJEUNES;01;JXA001;2023-11-12;11:00;0856917;AMICALE SPORT LANDAISE;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;12-25,15-25;27-50;OCEANE;MOKAHLI ESSABAG ABDELHAMID;BOUARE HAMADY;;
ACJEUNES;01;JXA002;2023-11-12;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;21-25,19-25;40-50;OCEANE;BOUARE HAMADY;MOKAHLI ESSABAG ABDELHAMID;;
ACJEUNES;01;JXA003;2023-11-12;00:00;0856917;AMICALE SPORT LANDAISE;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;6-25,10-25;16-50;OCEANE;MOKAHLI ESSABAG ABDELHAMID;BOUARE HAMADY;;
ACJEUNES;01;JXB001;2023-11-12;10:00;0862442;CEP POITIERS/ST BENOIT V.B.;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 0/2;7-25,10-25;17-50;SALLE DU GRAVION;GREMILLON STEPHANE;CHAINTRE THIERRY;;
