Entit�;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;CFG003;2023-10-15;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0687972;AS ST LEGER GUEBWILLER; 2/0;25-6,25-12;50-18;GYMNASE AGR;GASIUNAS FAUSTAS;MISEVICIUS ROMUALDAS;
ACJEUNES;01;CFH001;2023-10-15;11:00;0671561;IMANA VOLLEY;0675289;A.S. VALLEE DE LA SAUER; 0/2;13-25,14-25;27-50;GYMNASE HOHBERG;DORN ERIC;DORN EMMY;
ACJEUNES;01;CFH002;2023-10-15;00:00;0675289;A.S. VALLEE DE LA SAUER;0687706;VOLLEY-BALL CLUB D'ENSISHEIM; 0/2;19-25,22-25;41-50;GYMNASE HOHBERG;DORN ERIC;DORN EMMY;
ACJEUNES;01;CFH003;2023-10-15;00:00;0671561;IMANA VOLLEY;0687706;VOLLEY-BALL CLUB D'ENSISHEIM; 0/2;17-25,12-25;29-50;GYMNASE HOHBERG;DORN ERIC;DORN EMMY;
ACJEUNES;01;CFI001;2023-10-15;11:00;0574053;VOLLEY-CLUB SARREBOURG;0673909;SPORT CLUB SELESTAT V.B.; 0/2;22-25,19-25;41-50;COLL�GE LES DEUX SARRES;BLONDY JEAN-LOUIS;MARABEUF MAUD;
ACJEUNES;01;CFI002;2023-10-15;00:00;0673909;SPORT CLUB SELESTAT V.B.;0684661;COLMARIENNE VOLLEY; 2/0;25-22,25-19;50-41;COLL�GE LES DEUX SARRES;;;
ACJEUNES;01;CFI003;2023-10-15;00:00;0574053;VOLLEY-CLUB SARREBOURG;0684661;COLMARIENNE VOLLEY; 2/0;25-14,25-23;50-37;COLL�GE LES DEUX SARRES;;;
ACJEUNES;01;CFJ001;2023-10-15;11:00;0579619;ASVB YUTZ THIONVILLE;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL; 2/0;25-3,25-6;50-9;GYMNASE JEAN MERMOZ;KLEINHENTZ PIERRE;;
ACJEUNES;01;CFJ002;2023-10-15;00:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0574034;V.C. HETTANGE/GRANDE SOETRICH; 0/2;26-28,16-25;42-53;GYMNASE JEAN MERMOZ;KLEINHENTZ PIERRE;;
ACJEUNES;01;CFJ003;2023-10-15;00:00;0579619;ASVB YUTZ THIONVILLE;0574034;V.C. HETTANGE/GRANDE SOETRICH; 2/0;25-11,25-9;50-20;GYMNASE JEAN MERMOZ;KLEINHENTZ PIERRE;;
ACJEUNES;01;CFK001;2023-10-15;11:00;0576588;METZ VOLLEY-BALL;0579612;TERVILLE FLORANGE OLYMPIQUE; 0/2;1-25,11-25;12-50;GYMNASE JEAN ROSTAND;JOUCHT ABDELLAH;MATHIS YVES;
ACJEUNES;01;CFK002;2023-10-15;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0674390;CER.SPORT.TRICOLORE SAVERNE; 2/0;25-8,25-4;50-12;GYMNASE JEAN ROSTAND;JOUCHT ABDELLAH;MATHIS YVES;
ACJEUNES;01;CFK003;2023-10-15;00:00;0576588;METZ VOLLEY-BALL;0674390;CER.SPORT.TRICOLORE SAVERNE; 0/2;20-25,23-25;43-50;GYMNASE JEAN ROSTAND;MATHIS YVES;JOUCHT ABDELLAH;
ACJEUNES;01;CFL001;2023-10-15;11:00;0255795;BESANCON VOLLEY-BALL;0259435;VOLLEY AUDINCOURT CLUB; 2/0;25-6,25-11;50-17;SAINT-CLAUDE;MENS MATHIEU;DURANTON ADRIEN;
ACJEUNES;01;CFL002;2023-10-15;00:00;0259435;VOLLEY AUDINCOURT CLUB;0216180;VOLLEY CLUB CHENOVE; 1/2;25-19,23-25,10-15;58-59;SAINT-CLAUDE;DURANTON ADRIEN;MENS MATHIEU;
ACJEUNES;01;CFL003;2023-10-15;00:00;0255795;BESANCON VOLLEY-BALL;0216180;VOLLEY CLUB CHENOVE; 2/0;25-12,25-18;50-30;SAINT-CLAUDE;MENS MATHIEU;DURANTON ADRIEN;
ACJEUNES;01;CFM001;2023-10-15;11:00;0909293;ENTENTE VOL.BEAUCOURT/SOCHAUX;0906468;ASM BELFORT VOLLEY-BALL; 0/2;24-26,21-25;45-51;HALLES DES SPORTS;AUGUSTE FREDY;SAINT VOIRIN VINCENT;
ACJEUNES;01;CFM002;2023-10-15;00:00;0906468;ASM BELFORT VOLLEY-BALL;0255807;ASPTT BESANCON; 2/0;25-19,25-20;50-39;HALLES DES SPORTS;AUGUSTE FREDY;SAINT VOIRIN VINCENT;
ACJEUNES;01;CFM003;2023-10-15;00:00;0909293;ENTENTE VOL.BEAUCOURT/SOCHAUX;0255807;ASPTT BESANCON; 2/0;27-25,25-18;52-43;HALLES DES SPORTS;SAINT VOIRIN VINCENT;AUGUSTE FREDY;
ACJEUNES;01;CFN001;2023-10-15;14:00;0714076;VBC CHALON SUR SAONE;0716088;CREUSOT VOLLEY-BALL; 2/0;25-15,25-18;50-33;GYMNASE DE LA VERRERIE;RIBOULET SEBASTIEN;AUGEY NOEL;
ACJEUNES;01;CFN002;2023-10-15;00:00;0716088;CREUSOT VOLLEY-BALL;0218956;CLUB SPOR. FONTAINE LES DIJON; 0/2;15-25,19-25;34-50;GYMNASE DE LA VERRERIE;AUGEY NOEL;RIBOULET SEBASTIEN;
ACJEUNES;01;CFN003;2023-10-15;00:00;0714076;VBC CHALON SUR SAONE;0218956;CLUB SPOR. FONTAINE LES DIJON; 1/2;25-18,15-25,13-15;53-58;GYMNASE DE LA VERRERIE;RIBOULET SEBASTIEN;AUGEY NOEL;
ACJEUNES;01;CFO001;2023-10-15;11:00;0456398;U.S.ORLEANS VOLLEY-BALL;0413192;AS AMICALE JEUNESSE BLESOISE; 0/2;11-25,15-25;26-50;GYMNASE BARTHELEMY;BUDON ALICE;HURST THIERRY;
ACJEUNES;01;CFO002;2023-10-15;00:00;0413192;AS AMICALE JEUNESSE BLESOISE;0458265;GIEN VOLLEY; 0/2;17-25,15-25;32-50;GYMNASE BARTHELEMY;BUDON ALICE;HURST THIERRY;
ACJEUNES;01;CFO003;2023-10-15;00:00;0456398;U.S.ORLEANS VOLLEY-BALL;0458265;GIEN VOLLEY; 0/2;9-25,8-25;17-50;GYMNASE BARTHELEMY;HURST THIERRY;BUDON ALICE;
ACJEUNES;01;CFP001;2023-10-15;11:00;0456420;CERCLE JULES FERRY FLEURY;0454144;ETUDIANT CLUB ORLEANAIS; 0/2;6-25,13-25;19-50;GYMNASE GUY MOCQUET;ARABA EMILE;;
ACJEUNES;01;CFP002;2023-10-15;00:00;0454144;ETUDIANT CLUB ORLEANAIS;0377980;LOCHES VOLLEY-BALL; 2/1;25-17,22-25,15-8;62-50;GYMNASE GUY MOCQUET;ARABA EMILE;CHARPIN CL�MENCE;
ACJEUNES;01;CFP003;2023-10-15;00:00;0456420;CERCLE JULES FERRY FLEURY;0377980;LOCHES VOLLEY-BALL; 0/2;14-25,25-27;39-52;GYMNASE GUY MOCQUET;ARABA EMILE;;
ACJEUNES;01;CFQ001;2023-10-15;11:00;0286397;CHATEAUDUN VOLLEY-BALL;0283041;AS NOGENTAISE DE VOLLEY-BALL; 2/1;25-22,18-25,15-12;58-59;GYMNASE PASTEUR;TRANCHANT SEBASTIEN;;
ACJEUNES;01;CFQ002;2023-10-15;00:00;0283041;AS NOGENTAISE DE VOLLEY-BALL;0377620;UNION SPORTIVE CHAMBRAY LES TOURS; 0/2;11-25,10-25;21-50;GYMNASE PASTEUR;TRANCHANT SEBASTIEN;;
ACJEUNES;01;CFQ003;2023-10-15;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0377620;UNION SPORTIVE CHAMBRAY LES TOURS; 0/2;6-25,7-25;13-50;GYMNASE PASTEUR;TRANCHANT SEBASTIEN;;
ACJEUNES;01;CFR001;2023-10-15;11:00;0376019;ALERTE SPORTIVE MONTLOUIS;0377979;REVEIL SPORTIF DE SAINT-CYR; 2/P;25-0,25-0;50-0;GYMNASE L�O LAGRANGE;PERCEVIC DRAGAN;;
ACJEUNES;01;CFR002;2023-10-15;00:00;0377979;REVEIL SPORTIF DE SAINT-CYR;0284553;C'CHARTRES VOLLEY; P/2;0-25,0-25;0-50;GYMNASE L�O LAGRANGE;PERCEVIC DRAGAN;;
ACJEUNES;01;CFR003;2023-10-15;00:00;0376019;ALERTE SPORTIVE MONTLOUIS;0284553;C'CHARTRES VOLLEY; 0/2;11-25,12-25;23-50;GYMNASE L�O LAGRANGE;PERCEVIC DRAGAN;;
ACJEUNES;01;CFS001;2023-10-15;11:00;0599142;VOLLEY-BALL CLUB BAILLEULOIS;0599844;MOUVEMENT VOLLEY BALL; 0/2;5-25,8-25;13-50;SALLE NATALYS DUMEZ;DE WALSCHE WILFRID;;
ACJEUNES;01;CFS002;2023-10-15;00:00;0599844;MOUVEMENT VOLLEY BALL;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH; 2/1;13-25,25-19,15-11;53-55;SALLE NATALYS DUMEZ;DE WALSCHE WILFRID;;
ACJEUNES;01;CFS003;2023-10-15;00:00;0599142;VOLLEY-BALL CLUB BAILLEULOIS;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH; 0/2;6-25,8-25;14-50;SALLE NATALYS DUMEZ;DE WALSCHE WILFRID;;
ACJEUNES;01;CFT001;2023-10-15;10:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0595763;VOLLEY BALL CLUB WATTIGNIES; 0/2;15-25,15-25;30-50;SALLE TAMISE;WIBAUX EMELYNE;;
ACJEUNES;01;CFT002;2023-10-15;00:00;0595763;VOLLEY BALL CLUB WATTIGNIES;0623082;STELLA EDU SP CALAIS; 0/2;19-25,15-25;34-50;SALLE TAMISE;WIBAUX EMELYNE;;
ACJEUNES;01;CFT003;2023-10-15;00:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0623082;STELLA EDU SP CALAIS; 0/2;12-25,5-25;17-50;SALLE TAMISE;WIBAUX EMELYNE;;
ACJEUNES;01;CFU001;2023-10-15;12:00;0023697;LAON VOLLEY BALL;0025634;CHATEAU THIERRY V.B.; 1/2;16-25,25-20,12-15;53-60;MERMOZ;MELAIA ALICIA;;
ACJEUNES;01;CFU002;2023-10-15;00:00;0025634;CHATEAU THIERRY V.B.;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL; 0/2;14-25,12-25;26-50;MERMOZ;MELAIA ALICIA;;
ACJEUNES;01;CFU003;2023-10-15;00:00;0023697;LAON VOLLEY BALL;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL; 0/2;15-25,18-25;33-50;MERMOZ;MELAIA ALICIA;;
ACJEUNES;01;CFV001;2023-10-15;11:00;0628929;VOLLEY CLUB HARNES;0595407;UNION SPORTIVE DE ST ANDRE; 2/0;25-8,25-7;50-15;COMPLEXE ANDRE BIGOTTE;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;01;CFV002;2023-10-15;00:00;0595407;UNION SPORTIVE DE ST ANDRE;0593656;AL CAUDRY VOLLEY-BALL; 1/2;14-25,25-12,5-15;44-52;COMPLEXE ANDRE BIGOTTE;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;01;CFV003;2023-10-15;00:00;0628929;VOLLEY CLUB HARNES;0593656;AL CAUDRY VOLLEY-BALL; 2/0;25-6,25-4;50-10;COMPLEXE ANDRE BIGOTTE;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;01;CFW001;2023-10-15;09:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0590036;VOLLEY CLUB DE VALENCIENNES; 0/2;15-25,19-25;34-50;MOULIN BLANC;DE PARMENTIER JEAN-CLAUDE;;
ACJEUNES;01;CFW002;2023-10-15;00:00;0590036;VOLLEY CLUB DE VALENCIENNES;0593336;ST MICHEL SPORTS MARQUETTE; 2/0;25-10,25-15;50-25;MOULIN BLANC;DE PARMENTIER JEAN-CLAUDE;;
ACJEUNES;01;CFW003;2023-10-15;00:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0593336;ST MICHEL SPORTS MARQUETTE; 2/0;25-20,25-23;50-43;MOULIN BLANC;DE PARMENTIER JEAN-CLAUDE;;
ACJEUNES;01;CFX001;2023-10-15;11:00;0607729;BEAUVAIS OISE UC VOLLEY;0803771;AMIENS METROPOLE VOLLEY; 2/0;25-13,25-13;50-26;FRAN�OIS TRUFFAUT;LAURENT ERIC;;
ACJEUNES;01;CFX002;2023-10-15;00:00;0803771;AMIENS METROPOLE VOLLEY;0027343;VILLERS COTTERETS VOLLEY-BALL; 0/2;4-25,11-25;15-50;FRAN�OIS TRUFFAUT;LAURENT ERIC;;
ACJEUNES;01;CFX003;2023-10-15;00:00;0607729;BEAUVAIS OISE UC VOLLEY;0027343;VILLERS COTTERETS VOLLEY-BALL; 0/2;17-25,7-25;24-50;FRAN�OIS TRUFFAUT;LAURENT ERIC;;
ACJEUNES;01;CFY001;2023-10-15;14:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0622950;C G SAN MARTIN BOULOGNE; 2/0;25-17,25-8;50-25;SALLE LYCEE JEAN BART;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;CFY002;2023-10-15;00:00;0622950;C G SAN MARTIN BOULOGNE;0596135;VOLLEY CLUB DE CAMBRAI; 0/2;10-25,12-25;22-50;SALLE LYCEE JEAN BART;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;CFY003;2023-10-15;00:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0596135;VOLLEY CLUB DE CAMBRAI; 2/0;25-16,25-18;50-34;SALLE LYCEE JEAN BART;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;CFZ001;2023-10-15;11:30;0599408;VOLLEY-BALL CLUB CYSOING;0593916;VOLLEY CLUB MARCQ BAROEUL; 1/2;23-25,25-12,11-15;59-52;SALLE DELESCLUZES;DECORDE CEDRIC;;
ACJEUNES;01;CFZ002;2023-10-15;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0622039;A.S. BERCKOISE DE VOLLEY-BALL; 2/0;25-17,25-18;50-35;SALLE DELESCLUZES;DECORDE CEDRIC;;
ACJEUNES;01;CFZ003;2023-10-15;00:00;0599408;VOLLEY-BALL CLUB CYSOING;0622039;A.S. BERCKOISE DE VOLLEY-BALL; 2/1;23-25,25-19,15-10;63-54;SALLE DELESCLUZES;DECORDE CEDRIC;;
ACJEUNES;01;CG1001;2023-10-15;11:00;0293684;ETOILE ST LAURENT;0299370;QUIMPER VOLLEY 29; 0/2;11-25,8-25;19-50;GYMNASE PEN AR C'HLEUZ;ROUGIER ROBIN;GRAIGNIC JEAN-BAPTISTE;
ACJEUNES;01;CG1002;2023-10-15;00:00;0299370;QUIMPER VOLLEY 29;0223997;ASPTT LANNION; 2/0;25-10,25-7;50-17;GYMNASE PEN AR C'HLEUZ;ROUGIER ROBIN;GRAIGNIC JEAN-BAPTISTE;
ACJEUNES;01;CG1003;2023-10-15;00:00;0293684;ETOILE ST LAURENT;0223997;ASPTT LANNION; 2/0;25-23,27-25;52-48;GYMNASE PEN AR C'HLEUZ;GRAIGNIC JEAN-BAPTISTE;ROUGIER ROBIN;
ACJEUNES;01;CG2001;2023-10-15;11:00;0298912;CONCARNEAU VOLLEY;0293606;KLOAR-AVEN VB 29; 0/2;14-25,23-25;37-50;HALLE DES SPORTS DU PORZOU;RAMONET NICOLAS;CALVEZ LAURENT;
ACJEUNES;01;CG2002;2023-10-15;00:00;0293606;KLOAR-AVEN VB 29;0293600;SAINT-RENAN IROISE VOLLEY; 2/0;25-13,25-14;50-27;HALLE DES SPORTS DU PORZOU;RAMONET NICOLAS;CALVEZ LAURENT;
ACJEUNES;01;CG2003;2023-10-15;00:00;0298912;CONCARNEAU VOLLEY;0293600;SAINT-RENAN IROISE VOLLEY; 2/1;23-25,27-25,15-5;65-55;HALLE DES SPORTS DU PORZOU;CALVEZ LAURENT;RAMONET NICOLAS;
ACJEUNES;01;CG3001;2023-10-15;11:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0224485;ASS SP CULT PLANCOETINE; 2/0;25-12,25-5;50-17;GYMNASE DE BEAUFEUILLAGE;DURAND LE SAUX KLELIA;FAVRE MAXIME;
ACJEUNES;01;CG3002;2023-10-15;00:00;0224485;ASS SP CULT PLANCOETINE;0299615;HEOL SANTEC; 1/2;25-21,24-26,13-15;62-62;GYMNASE DE BEAUFEUILLAGE;FAVRE MAXIME;DURAND LE SAUX KLELIA;
ACJEUNES;01;CG3003;2023-10-15;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0299615;HEOL SANTEC; 2/0;25-6,25-11;50-17;GYMNASE DE BEAUFEUILLAGE;DURAND LE SAUX KLELIA;FAVRE MAXIME;
ACJEUNES;01;CG4001;2023-10-15;11:00;0356857;JEANNE D ARC DE BRUZ;0353652;C.P.B. RENNES 35; 0/2;15-25,13-25;28-50;CES PIERRE BROSSOLETTE;MARIN ANTHONY;MARIN ELINE;
ACJEUNES;01;CG4002;2023-10-15;00:00;0353652;C.P.B. RENNES 35;0567700;LA GUIDELOISE; 2/0;25-11,25-14;50-25;CES PIERRE BROSSOLETTE;MARIN ELINE;MARIN ANTHONY;
ACJEUNES;01;CG4003;2023-10-15;00:00;0356857;JEANNE D ARC DE BRUZ;0567700;LA GUIDELOISE; 2/1;25-19,15-25,15-10;55-54;CES PIERRE BROSSOLETTE;MARIN ANTHONY;MARIN ELINE;
ACJEUNES;01;CG5001;2023-10-15;11:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0352962;JEANNE D ARC DE RENNES; 2/0;25-11,25-8;50-19;COMPLEXE DES TERRES ROUGES;RIZZETTO JULIEN;SERGENT MATHILDE;
ACJEUNES;01;CG5002;2023-10-15;00:00;0352962;JEANNE D ARC DE RENNES;0564003;VANNES VOLLEY 56; 0/2;13-25,14-25;27-50;COMPLEXE DES TERRES ROUGES;SERGENT MATHILDE;RIZZETTO JULIEN;
ACJEUNES;01;CG5003;2023-10-15;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0564003;VANNES VOLLEY 56; 2/0;25-18,25-13;50-31;COMPLEXE DES TERRES ROUGES;RIZZETTO JULIEN;SERGENT MATHILDE;
ACJEUNES;01;CG6001;2023-10-15;11:00;0351417;RENNES ETUDIANTS CLUB;0358297;UNION SPORTIVE LIFFREENNE; 2/0;25-2,25-0;50-2;COURTEMANCHE;DUCHENE CECILIA;DELEHAYE ROMAIN;
ACJEUNES;01;CG6002;2023-10-15;00:00;0358297;UNION SPORTIVE LIFFREENNE;0567745;PAYS D'AURAY VOLLEY-BALL; 2/0;25-10,25-21;50-31;COURTEMANCHE;DELEHAYE ROMAIN;DUCHENE CECILIA;
ACJEUNES;01;CG6003;2023-10-15;00:00;0351417;RENNES ETUDIANTS CLUB;0567745;PAYS D'AURAY VOLLEY-BALL; 2/0;25-1,25-12;50-13;COURTEMANCHE;DUCHENE CECILIA;DELEHAYE ROMAIN;
ACJEUNES;01;CG7001;2023-10-15;11:00;0351469;UNION SPORTIVE LAILLE;0358314;MONTGERMONT VOLLEY-BALL CLUB; 0/2;19-25,16-25;35-50;ARENA;LENEUTRE KEVIN;BLET SALOME;
ACJEUNES;01;CG7002;2023-10-15;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0448821;USB VOLLEY-BALL; 2/0;25-11,25-10;50-21;ARENA;LENEUTRE KEVIN;BLET SALOME;
ACJEUNES;01;CG7003;2023-10-15;00:00;0351469;UNION SPORTIVE LAILLE;0448821;USB VOLLEY-BALL; 2/0;25-15,25-16;50-31;ARENA;BLET SALOME;LENEUTRE KEVIN;
ACJEUNES;01;CG8001;2023-10-15;11:00;0359009;UNION SPORTIVE GUIGNEN;0354331;FOUGERES VOLLEY-BALL; 2/0;25-12,25-21;50-33;SALLE DES SPORTS;PRESCHOUX BLANDINE;SALMON TITOUAN;
ACJEUNES;01;CG8002;2023-10-15;00:00;0354331;FOUGERES VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;10-25,10-25;20-50;SALLE DES SPORTS;SALMON TITOUAN;PRESCHOUX BLANDINE;
ACJEUNES;01;CG8003;2023-10-15;00:00;0359009;UNION SPORTIVE GUIGNEN;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;23-25,23-25;46-50;SALLE DES SPORTS;PRESCHOUX BLANDINE;SALMON TITOUAN;
ACJEUNES;01;CG9001;2023-10-15;11:00;0448335;SAINT-HERBLAIN VOLLEY-BALL;0442445;VOLLEY CLUB CLISSON; 2/0;25-12,25-6;50-18;SENSIVE;AMELINEAU MATHILDE;TEXIER MALO;
ACJEUNES;01;CG9002;2023-10-15;00:00;0442445;VOLLEY CLUB CLISSON;0351478;SAINT-MEDARD TORCE VOLLEY-BALL; 0/2;22-25,14-25;36-50;SENSIVE;TEXIER MALO;AMELINEAU MATHILDE;
ACJEUNES;01;CG9003;2023-10-15;00:00;0448335;SAINT-HERBLAIN VOLLEY-BALL;0351478;SAINT-MEDARD TORCE VOLLEY-BALL; 2/0;25-21,25-13;50-34;SENSIVE;AMELINEAU MATHILDE;TEXIER MALO;
ACJEUNES;01;CGA001;2023-10-15;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0503818;VOLLEY-BALL DES GREVES; 2/0;25-11,25-8;50-19;MARVILLE;LE CORVIC FRANK;PRIOU BRUNO;
ACJEUNES;01;CGA002;2023-10-15;00:00;0503818;VOLLEY-BALL DES GREVES;0351506;LES BLEUETS PORTES DE BRETAGNE VB; 0/2;19-25,16-25;35-50;MARVILLE;PRIOU BRUNO;LE CORVIC FRANK;
ACJEUNES;01;CGA003;2023-10-15;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0351506;LES BLEUETS PORTES DE BRETAGNE VB; 2/0;25-12,25-15;50-27;MARVILLE;LE CORVIC FRANK;PRIOU BRUNO;
ACJEUNES;01;CGB001;2023-10-15;11:00;0149355;V.B.C. ATHLETIQUE LEXOVIEN;0279428;EVREUX VOLLEY-BALL; 0/2;13-25,5-25;18-50;MARCEL CERDAN;PICANTIN SIMON;LEBOSQUAIN PIERRE;
ACJEUNES;01;CGB002;2023-10-15;00:00;0279428;EVREUX VOLLEY-BALL;0616854;VBC FLERIEN; 2/0;25-13,25-15;50-28;MARCEL CERDAN;PICANTIN SIMON;;
