Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;MMD002;2022-10-09;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0429072;VOLLEY BALL VILLARS; 2/0;25-11,25-8;50-19;GM1 LA TARDIVE;TANLET GERARD;;
ACJEUNES;01;MMD003;2022-10-09;00:00;0424347;FIRMINY VOLLEY-BALL;0429072;VOLLEY BALL VILLARS; 2/1;11-25,26-24,15-5;52-54;GM1 LA TARDIVE;TANLET GERARD;;
ACJEUNES;01;MME001;2022-10-09;11:00;0420026;ROANNE RIORGES VOLLEY-BALL;0428393;VB POUILLY SAINT-NIZIER; 1/2;15-25,25-18,5-15;45-58;JULES FERRY;GOTTAFREY JULIEN;JEANNON DANIEL;
ACJEUNES;01;MME002;2022-10-09;00:00;0428393;VB POUILLY SAINT-NIZIER;0426457;C.O. SMASHEURS MONTBRISON V.B.; 2/0;25-11,25-7;50-18;JULES FERRY;JEANNON DANIEL;GOTTAFREY JULIEN;
ACJEUNES;01;MME003;2022-10-09;00:00;0420026;ROANNE RIORGES VOLLEY-BALL;0426457;C.O. SMASHEURS MONTBRISON V.B.; 2/0;25-9,25-17;50-26;JULES FERRY;GOTTAFREY JULIEN;JEANNON DANIEL;
ACJEUNES;01;MMF001;2022-10-09;11:00;0015366;VOLLEY CLUB MEXIMIEUX;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD); 1/2;22-25,25-18,11-15;58-58;GYMNASE MUNICIPAL;CHEVALIER CARLA;JACON LOLA;
ACJEUNES;01;MMF002;2022-10-09;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0744930;ANNEMASSE VOLLEY 74; 0/2;20-25,25-27;45-52;GYMNASE MUNICIPAL;JACON LOLA;CHEVALIER CARLA;
ACJEUNES;01;MMF003;2022-10-09;00:00;0015366;VOLLEY CLUB MEXIMIEUX;0744930;ANNEMASSE VOLLEY 74; 0/2;16-25,28-30;44-55;GYMNASE MUNICIPAL;CHEVALIER CARLA;JACON LOLA;
ACJEUNES;01;MMG001;2022-10-09;11:00;0690044;VOLLEY VAL DE SAONE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;21-25,8-25;29-50;GYMNASE LYCÉE VAL DE SAÔNE;HORT CLARISSE;GALANT PHILIPPE;
ACJEUNES;01;MMG002;2022-10-09;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0717763;VB SENNECEY LE GRAND CANTON; 2/0;25-15,25-14;50-29;GYMNASE LYCÉE VAL DE SAÔNE;GALANT PHILIPPE;HORT CLARISSE;
ACJEUNES;01;MMG003;2022-10-09;00:00;0690044;VOLLEY VAL DE SAONE;0717763;VB SENNECEY LE GRAND CANTON; 1/2;25-18,23-25,12-15;60-58;GYMNASE LYCÉE VAL DE SAÔNE;HORT CLARISSE;GALANT PHILIPPE;
ACJEUNES;01;MMH001;2022-10-09;11:00;0698752;CLUB SPORTIF DE DECINES;0696380;AS CALUIRE ET CUIRE; 0/2;5-25,11-25;16-50;GYMNASE BECQUEREL;DI LUZIO MAËLLE;BEKKARA MOHAMED;
ACJEUNES;01;MMH002;2022-10-09;00:00;0696380;AS CALUIRE ET CUIRE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/1;25-11,20-25,18-16;63-52;GYMNASE BECQUEREL;BEKKARA MOHAMED;DI LUZIO MAËLLE;
ACJEUNES;01;MMH003;2022-10-09;00:00;0698752;CLUB SPORTIF DE DECINES;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 0/2;13-25,9-25;22-50;GYMNASE BECQUEREL;DI LUZIO MAËLLE;BEKKARA MOHAMED;
ACJEUNES;01;MMI001;2022-10-09;11:00;0699603;ASUL LYON VOLLEY BALL;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;11-25,17-25;28-50;PETIT PALAIS DE GERLAND;GLADINES VIKSHA-ALIX;DARET JEAN-PIERRE;
ACJEUNES;01;MMI002;2022-10-09;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0690044;VOLLEY VAL DE SAONE; 2/0;25-8,25-21;50-29;PETIT PALAIS DE GERLAND;DARET JEAN-PIERRE;GLADINES VIKSHA-ALIX;
ACJEUNES;01;MMI003;2022-10-09;00:00;0699603;ASUL LYON VOLLEY BALL;0690044;VOLLEY VAL DE SAONE; 2/1;25-14,20-25,16-14;61-53;PETIT PALAIS DE GERLAND;GLADINES VIKSHA-ALIX;DARET JEAN-PIERRE;
ACJEUNES;01;MMJ001;2022-10-09;11:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL; 0/2;4-25,15-25;19-50;GYMNASE MUNICIPAL;LABENNE TIPHAINE;FOURNIER BIDOZ MATTHIAS;
ACJEUNES;01;MMJ002;2022-10-09;00:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0574382;VOLLEY-CLUB CREUTZWALD; 2/1;25-16,25-27,15-9;65-52;GYMNASE MUNICIPAL;FOURNIER BIDOZ MATTHIAS;LABENNE TIPHAINE;
ACJEUNES;01;MMJ003;2022-10-09;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0574382;VOLLEY-CLUB CREUTZWALD; 0/2;13-25,19-25;32-50;GYMNASE MUNICIPAL;FOURNIER BIDOZ MATTHIAS;LABENNE TIPHAINE;
ACJEUNES;01;MMK001;2022-10-09;11:00;0542783;GRAND NANCY VOLLEY-BALL;0544386;UNION SPORTIVE DU JARNISY; 2/1;19-25,25-16,15-12;59-53;GYMNASE ALFRED MEZIERES;BARBE ANNE;PAJO STELA;
ACJEUNES;01;MMK002;2022-10-09;00:00;0544386;UNION SPORTIVE DU JARNISY;0883725;SAINT DIE DES VOSGES VOLLEY BALL; 0/2;25-27,11-25;36-52;GYMNASE ALFRED MEZIERES;PAJO STELA;BARBE ANNE;
ACJEUNES;01;MMK003;2022-10-09;00:00;0542783;GRAND NANCY VOLLEY-BALL;0883725;SAINT DIE DES VOSGES VOLLEY BALL; 1/2;18-25,25-22,13-15;56-62;GYMNASE ALFRED MEZIERES;PAJO STELA;BARBE ANNE;
ACJEUNES;01;MML001;2022-10-09;11:00;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB);0686678;AS SP ILLZACH MODENHEIM; 2/0;25-17,25-14;50-31;VIVIANI;MOZON LORRAINE;MAUBE HUET EVAN;
ACJEUNES;01;MML002;2022-10-09;00:00;0686678;AS SP ILLZACH MODENHEIM;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS; 2/1;25-12,21-25,15-13;61-50;VIVIANI;MAUBE HUET EVAN;MOZON LORRAINE;
ACJEUNES;01;MML003;2022-10-09;00:00;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB);0675406;VOLLEY-BALL CLUB STRASBOURG VBCS; 2/0;25-14,25-22;50-36;VIVIANI;MAUBE HUET EVAN;MOZON LORRAINE;
ACJEUNES;01;MMM001;2022-10-09;11:00;0675289;A.S. VALLEE DE LA SAUER;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;12-25,11-25;23-50;GYMNASE DES CUIRASSIERS;NASSER ANTHOUMANI;COSSON FREDERIC;
ACJEUNES;01;MMM002;2022-10-09;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0679843;MOLSHEIM OLYMPIQUE CLUB; 2/0;25-6,25-11;50-17;GYMNASE DES CUIRASSIERS;COSSON FREDERIC;NASSER ANTHOUMANI;
ACJEUNES;01;MMM003;2022-10-09;00:00;0675289;A.S. VALLEE DE LA SAUER;0679843;MOLSHEIM OLYMPIQUE CLUB; 2/0;25-21,25-16;50-37;GYMNASE DES CUIRASSIERS;NASSER ANTHOUMANI;COSSON FREDERIC;
ACJEUNES;01;MMN001;2022-10-09;11:00;0906468;ASM BELFORT VOLLEY-BALL;0686394;VBC KINGERSHEIM; 0/2;9-25,12-25;21-50;GYMNASE THURNHERR;AUGEY ALAIN;VALLAT LUDIVINE;
ACJEUNES;01;MMN002;2022-10-09;00:00;0686394;VBC KINGERSHEIM;0255795;BESANCON VOLLEY-BALL; 2/0;25-7,25-16;50-23;GYMNASE THURNHERR;VALLAT LUDIVINE;AUGEY ALAIN;
ACJEUNES;01;MMN003;2022-10-09;00:00;0906468;ASM BELFORT VOLLEY-BALL;0255795;BESANCON VOLLEY-BALL; 2/0;25-9,25-18;50-27;GYMNASE THURNHERR;AUGEY ALAIN;VALLAT LUDIVINE;
ACJEUNES;01;MMO001;2022-10-09;11:00;0842425;U.S. PONTET VOLLEY AVENIR;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-17,25-17;50-34;LA GRAVIERE;LLADERES JACQUES;KRIKER SAMY;
ACJEUNES;01;MMO002;2022-10-09;00:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0264654;VALENCE ACE; 2/0;25-17,25-19;50-36;LA GRAVIERE;LLADERES JACQUES;KRIKER SAMY;
ACJEUNES;01;MMO003;2022-10-09;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0264654;VALENCE ACE; 2/0;25-9,25-21;50-30;LA GRAVIERE;KRIKER SAMY;LLADERES JACQUES;
ACJEUNES;01;MMP001;2022-10-09;11:00;0064168;VOLLEY-BALL STADE LAURENTIN;0060036;PAYS DE GRASSE VOLLEY-BALL; 0/2;4-25,16-25;20-50;JOSEPH PAGNOL;RAMBAUD JORDAN;;
ACJEUNES;01;MMP002;2022-10-09;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0833350;VOLLEY PRADETAN GARDEEN; 2/0;25-9,25-13;50-22;JOSEPH PAGNOL;RAMBAUD JORDAN;;
ACJEUNES;01;MMP003;2022-10-09;00:00;0064168;VOLLEY-BALL STADE LAURENTIN;0833350;VOLLEY PRADETAN GARDEEN; 0/2;9-25,17-25;26-50;JOSEPH PAGNOL;RAMBAUD JORDAN;;
ACJEUNES;01;MMQ001;2022-10-09;13:30;0060007;AS CANNES VOLLEY-BALL;0066927;NICE VOLLEY-BALL; 0/2;17-25,21-25;38-50;COTEAUX;TOUSSAINT ANDRE-LUC;PERDOUX INGRID;
ACJEUNES;01;MMQ002;2022-10-09;00:00;0066927;NICE VOLLEY-BALL;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 2/0;25-18,25-22;50-40;COTEAUX;PERDOUX INGRID;TOUSSAINT ANDRE-LUC;
ACJEUNES;01;MMQ003;2022-10-09;00:00;0060007;AS CANNES VOLLEY-BALL;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 2/0;25-17,25-13;50-30;COTEAUX;TOUSSAINT ANDRE-LUC;PERDOUX INGRID;
ACJEUNES;01;MMR001;2022-10-08;13:00;0132346;MARIGNANE VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 2/0;25-14,25-19;50-33;CARESTIER;ANDRE GINOULHAC MAEVA;ATLAN LEANE;
ACJEUNES;01;MMR002;2022-10-08;00:00;0132348;MARSEILLE VOLLEY 13;0132351;SALON VOLLEY; 2/0;25-10,25-5;50-15;CARESTIER;ANDRE GINOULHAC MAEVA;ATLAN LEANE;
ACJEUNES;01;MMR003;2022-10-08;00:00;0132346;MARIGNANE VOLLEY-BALL;0132351;SALON VOLLEY; 2/0;25-5,25-9;50-14;CARESTIER;ATLAN LEANE;ANDRE GINOULHAC MAEVA;
ACJEUNES;01;MMS001;2022-10-09;11:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0849721;DETENTE VERTICALE VEDENAISE; 2/0;25-10,25-16;50-26;HALLE CARCASSONNE;COSTE PHILIPPINE;MAHJOUBI DOUNIESSE;
ACJEUNES;01;MMS002;2022-10-09;00:00;0849721;DETENTE VERTICALE VEDENAISE;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;14-25,8-25;22-50;HALLE CARCASSONNE;COSTE PHILIPPINE;;
ACJEUNES;01;MMS003;2022-10-09;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;22-25,15-25;37-50;HALLE CARCASSONNE;COSTE PHILIPPINE;;
ACJEUNES;01;MMT001;2022-10-09;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0348589;LE CRES VOLLEY-BALL; 2/0;25-6,25-2;50-8;LEO LAGRANGE;SIEGL FREDERIC;ANDRE GINOULHAC TEO;
ACJEUNES;01;MMT002;2022-10-09;00:00;0348589;LE CRES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 0/2;4-25,16-25;20-50;LEO LAGRANGE;SIEGL FREDERIC;ANDRE GINOULHAC TEO;
ACJEUNES;01;MMT003;2022-10-09;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 2/0;25-20,25-13;50-33;LEO LAGRANGE;ANDRE GINOULHAC TEO;SIEGL FREDERIC;
ACJEUNES;01;MMU001;2022-10-09;11:00;0347099;VBC CLERMONTAIS;0345002;ASBAM MONTPELLIER; 0/2;8-25,8-25;16-50;GYMNASE N°2;ROYO LINDA;PIERRE JUSTINE;
ACJEUNES;01;MMU002;2022-10-09;00:00;0345002;ASBAM MONTPELLIER;0488321;MENDE VOLLEY LOZERE; 2/F;25-0,25-0;50-0;GYMNASE N°2;ROYO LINDA;PIERRE JUSTINE;
ACJEUNES;01;MMU003;2022-10-09;00:00;0347099;VBC CLERMONTAIS;0488321;MENDE VOLLEY LOZERE; 2/F;25-0,25-0;50-0;GYMNASE N°2;;;
ACJEUNES;01;MMV001;2022-10-09;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0307732;NIMES VOLLEY-BALL; 0/2;18-25,20-25;38-50;GYMNASE ALAIN COLAS;STAES AURÉLIEN;BOUACHERIA SEBASTIEN;
ACJEUNES;01;MMV002;2022-10-09;00:00;0307732;NIMES VOLLEY-BALL;0114939;NARBONNE VOLLEY; 0/2;24-26,21-25;45-51;GYMNASE ALAIN COLAS;BOUACHERIA SEBASTIEN;STAES AURÉLIEN;
ACJEUNES;01;MMV003;2022-10-09;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0114939;NARBONNE VOLLEY; 0/2;10-25,9-25;19-50;GYMNASE ALAIN COLAS;STAES AURÉLIEN;BOUACHERIA SEBASTIEN;
ACJEUNES;01;MMW001;2022-10-09;11:00;0115113;UNION SPORTIVE ROUBIANAISE;0668034;VOLLEY BALL ST ESTEVE; 2/0;25-15,25-16;50-31;SALLE MUNICIPALE;DUCARNE MICHAEL;BERNARD JACK-NICOLAS;
ACJEUNES;01;MMW002;2022-10-09;00:00;0668034;VOLLEY BALL ST ESTEVE;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 2/0;25-19,25-22;50-41;SALLE MUNICIPALE;DUCARNE MICHAEL;BERNARD JACK-NICOLAS;
ACJEUNES;01;MMW003;2022-10-09;00:00;0115113;UNION SPORTIVE ROUBIANAISE;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 2/0;25-21,25-18;50-39;SALLE MUNICIPALE;BERNARD JACK-NICOLAS;DUCARNE MICHAEL;
ACJEUNES;01;MMX001;2022-10-09;11:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 0/2;20-25,20-25;40-50;GYMNASE RIVIERE;DAGES NATACHA;FEUILLOLAY ENORA;
ACJEUNES;01;MMX002;2022-10-09;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;12-25,15-25;27-50;GYMNASE RIVIERE;FEUILLOLAY ENORA;DAGES NATACHA;
ACJEUNES;01;MMX003;2022-10-09;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;8-25,13-25;21-50;GYMNASE RIVIERE;FEUILLOLAY ENORA;DAGES NATACHA;
ACJEUNES;01;MMY001;2022-10-09;11:00;0334980;UNION SPORTIVE TALENCAISE;0330014;J.S.A. BORDEAUX; 2/0;25-13,25-16;50-29;BORIS DIAW;LE LIEPVRE SOFIA;REQUEDA SYLVAIN;
ACJEUNES;01;MMY002;2022-10-09;00:00;0330014;J.S.A. BORDEAUX;0648903;JURANCON CHAPELLE ROUSSE V.B.; 1/2;25-18,21-25,13-15;59-58;BORIS DIAW;LE LIEPVRE SOFIA;REQUEDA SYLVAIN;
ACJEUNES;01;MMY003;2022-10-09;00:00;0334980;UNION SPORTIVE TALENCAISE;0648903;JURANCON CHAPELLE ROUSSE V.B.; 2/0;25-12,25-7;50-19;BORIS DIAW;REQUEDA SYLVAIN;LE LIEPVRE SOFIA;
ACJEUNES;01;MMZ001;2022-10-09;11:00;0476720;AL VILLENEUVE SUR LOT;0826762;MONTAUBAN VOLLEY-BALL 82; 2/0;25-21,25-18;50-39;CENTRE CULTUREL LEYGUES;AUCLAIR ROMAIN;DUCROQUET DANIEL;
ACJEUNES;01;MMZ002;2022-10-09;00:00;0826762;MONTAUBAN VOLLEY-BALL 82;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;15-25,17-25;32-50;CENTRE CULTUREL LEYGUES;AUCLAIR ROMAIN;DUCROQUET DANIEL;
ACJEUNES;01;MMZ003;2022-10-09;00:00;0476720;AL VILLENEUVE SUR LOT;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;15-25,22-25;37-50;CENTRE CULTUREL LEYGUES;DUCROQUET DANIEL;AUCLAIR ROMAIN;
ACJEUNES;01;MX1001;2022-10-09;11:00;0866049;UNION SPORTIVE VIVONNE;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 0/2;22-25,22-25;44-50;COMPLEXE SPORTIF - SALLE CLAIN;CHAINTRE THIERRY;BERTHIER GALLAGA DIEGO;
ACJEUNES;01;MX1002;2022-10-09;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0177925;LA ROCHELLE VOLLEY BALL; 0/2;6-25,6-25;12-50;COMPLEXE SPORTIF - SALLE CLAIN;BERTHIER GALLAGA DIEGO;CHAINTRE THIERRY;
ACJEUNES;01;MX1003;2022-10-09;00:00;0866049;UNION SPORTIVE VIVONNE;0177925;LA ROCHELLE VOLLEY BALL; 0/2;13-25,15-25;28-50;COMPLEXE SPORTIF - SALLE CLAIN;CHAINTRE THIERRY;BERTHIER GALLAGA DIEGO;
ACJEUNES;01;MX2001;2022-10-09;10:00;0293684;ETOILE ST LAURENT;0298912;CONCARNEAU VOLLEY; 2/1;25-10,16-25,18-16;59-51;PEN AR C'HLEUZ;TAURAA ISABELLE;MORTIER FRANCOIS;
ACJEUNES;01;MX2002;2022-10-09;00:00;0298912;CONCARNEAU VOLLEY;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 0/2;13-25,22-25;35-50;PEN AR C'HLEUZ;MORTIER FRANCOIS;TAURAA ISABELLE;
ACJEUNES;01;MX2003;2022-10-09;00:00;0293684;ETOILE ST LAURENT;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 0/2;21-25,16-25;37-50;PEN AR C'HLEUZ;TAURAA ISABELLE;MORTIER FRANCOIS;
ACJEUNES;01;MX3001;2022-10-09;10:30;0299370;QUIMPER VOLLEY 29;0223997;ASPTT LANNION; 2/0;25-19,25-23;50-42;GYMNASE COLLEGE LA TOURELLE;TANGUY LUDIVINE;MILIN FREDERIC;
ACJEUNES;01;MX3002;2022-10-09;00:00;0223997;ASPTT LANNION;0564003;VANNES VOLLEY 56; 0/2;15-25,20-25;35-50;GYMNASE COLLEGE LA TOURELLE;TANGUY LUDIVINE;MILIN FREDERIC;
ACJEUNES;01;MX3003;2022-10-09;00:00;0299370;QUIMPER VOLLEY 29;0564003;VANNES VOLLEY 56; 0/2;20-25,13-25;33-50;GYMNASE COLLEGE LA TOURELLE;MILIN FREDERIC;TANGUY LUDIVINE;
ACJEUNES;01;MX4001;2022-10-09;10:00;0358283;VB GUICHEN;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;17-25,14-25;31-50;JEAN PIERRE LOUSSOUARN;PANSART CHRYSTELE;BRUNO NOLANN;
ACJEUNES;01;MX4002;2022-10-09;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0357501;OLYMPIQUE CLUB CESSONAIS; 2/0;25-12,25-7;50-19;JEAN PIERRE LOUSSOUARN;BRUNO NOLANN;PANSART CHRYSTELE;
ACJEUNES;01;MX4003;2022-10-09;00:00;0358283;VB GUICHEN;0357501;OLYMPIQUE CLUB CESSONAIS; 1/2;12-25,25-20,9-15;46-60;JEAN PIERRE LOUSSOUARN;BRUNO NOLANN;PANSART CHRYSTELE;
ACJEUNES;01;MX5001;2022-10-09;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0351417;RENNES ETUDIANTS CLUB; 0/2;9-25,8-25;17-50;BELLEVUE;SCHAUB MARIE-CATHERINE;LERAY LOU-ANN;
ACJEUNES;01;MX5002;2022-10-09;00:00;0351417;RENNES ETUDIANTS CLUB;0358885;ENT.SP.CULT. MOULINS; 2/1;25-12,23-25,15-5;63-42;BELLEVUE;SCHAUB MARIE-CATHERINE;LERAY LOU-ANN;
ACJEUNES;01;MX5003;2022-10-09;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0358885;ENT.SP.CULT. MOULINS; 0/2;16-25,14-25;30-50;BELLEVUE;SCHAUB MARIE-CATHERINE;LERAY LOU-ANN;
ACJEUNES;01;MX6001;2022-10-09;11:00;0351857;AVENIR MARPIRE CHAMPEAUX;0353652;C.P.B. RENNES 35; 0/2;8-25,19-25;27-50;SALLE DES SPORTS DE MARPIRÉ;JEULAND ANTOINE;SAUDRAIS LUCAS;
ACJEUNES;01;MX6002;2022-10-09;00:00;0353652;C.P.B. RENNES 35;0505985;SPORTING CLUB COUTANCAIS; 2/0;25-10,25-13;50-23;SALLE DES SPORTS DE MARPIRÉ;SAUDRAIS LUCAS;JEULAND ANTOINE;
ACJEUNES;01;MX6003;2022-10-09;00:00;0351857;AVENIR MARPIRE CHAMPEAUX;0505985;SPORTING CLUB COUTANCAIS; 1/2;25-15,21-25,13-15;59-55;SALLE DES SPORTS DE MARPIRÉ;JEULAND ANTOINE;SAUDRAIS LUCAS;
ACJEUNES;01;MX7001;2022-10-09;10:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;18-25,10-25;28-50;BHS;BAUDON ADRIEN;CHARBONNEAU COLIN;
ACJEUNES;01;MX7002;2022-10-09;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0491492;SPORTING CLUB DE L OUEST; 0/2;21-25,23-25;44-50;BHS;CHARBONNEAU COLIN;BAUDON ADRIEN;
ACJEUNES;01;MX7003;2022-10-09;00:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0491492;SPORTING CLUB DE L OUEST; 0/2;14-25,12-25;26-50;BHS;BAUDON ADRIEN;CHARBONNEAU COLIN;
ACJEUNES;01;MX8001;2022-10-08;14:00;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.;0534442;ASPTT LAVAL; 0/2;6-25,7-25;13-50;SALLE DE LA GEMMETRIE;ZAITOUNI ABDELHAMID;ETOURNAY ROMAIN;
ACJEUNES;01;MX8002;2022-10-08;00:00;0534442;ASPTT LAVAL;0442477;AILES SP BOUGUENAIS REZE; 2/0;25-15,25-15;50-30;SALLE DE LA GEMMETRIE;ETOURNAY ROMAIN;ZAITOUNI ABDELHAMID;
ACJEUNES;01;MX8003;2022-10-08;00:00;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.;0442477;AILES SP BOUGUENAIS REZE; 0/2;19-25,15-25;34-50;SALLE DE LA GEMMETRIE;ZAITOUNI ABDELHAMID;ETOURNAY ROMAIN;
ACJEUNES;01;MX9001;2022-10-09;11:00;0858891;LA ROCHE/YON VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;23-25,22-25;45-50;PIERRE MENDES FRANCE;GOUVENOU LE DEZ JADE;GARDES ELODIE;
ACJEUNES;01;MX9002;2022-10-09;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0868442;VOUILLE VOLLEY BALL; 2/1;25-9,23-25,15-9;63-43;PIERRE MENDES FRANCE;GARDES ELODIE;GOUVENOU LE DEZ JADE;
ACJEUNES;01;MX9003;2022-10-09;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0868442;VOUILLE VOLLEY BALL; 2/1;24-26,25-15,15-12;64-53;PIERRE MENDES FRANCE;GOUVENOU LE DEZ JADE;GARDES ELODIE;
