Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;MFI001;2023-10-08;11:00;0388899;UN.SP.VALLEE DE LA GRESSE;0380027;VOLLEY LA TOUR DU PIN; 2/0;25-11,25-20;50-31;MARIO FOSSA;DE MONDENARD ARNAUD;PEPSHI BULZA;;
ACJEUNES;01;MFI002;2023-10-08;00:00;0380027;VOLLEY LA TOUR DU PIN;0057392;VOLLEY CLUB DU GUILLESTROIS; 2/0;25-10,25-11;50-21;MARIO FOSSA;DE MONDENARD ARNAUD;PEPSHI BULZA;;
ACJEUNES;01;MFI003;2023-10-08;00:00;0388899;UN.SP.VALLEE DE LA GRESSE;0057392;VOLLEY CLUB DU GUILLESTROIS; 2/0;25-12,25-7;50-19;MARIO FOSSA;PEPSHI BULZA;DE MONDENARD ARNAUD;;
ACJEUNES;01;MFJ001;2023-10-08;10:00;0062701;ASS SPORTIVE DE MONACO;0066927;NICE VOLLEY-BALL; 2/0;25-14,25-8;50-22;MONEGHETTI;PIETRASIK THEO;RANCHAL LILIAN;;
ACJEUNES;01;MFJ002;2023-10-08;00:00;0066927;NICE VOLLEY-BALL;0068669;ETOILE SPORTIVE DE VILLENEUVE; 2/0;25-21,25-21;50-42;MONEGHETTI;PIETRASIK THEO;RANCHAL LILIAN;;
ACJEUNES;01;MFJ003;2023-10-08;00:00;0062701;ASS SPORTIVE DE MONACO;0068669;ETOILE SPORTIVE DE VILLENEUVE; 2/0;25-13,25-8;50-21;MONEGHETTI;RANCHAL LILIAN;PIETRASIK THEO;;
ACJEUNES;01;MFK001;2023-10-08;12:30;0060036;PAYS DE GRASSE VOLLEY-BALL;0061297;RACING CLUB DE CANNES; 0/2;2-25,7-25;9-50;SALLE OMNISPORTS;HANOTEL PHILIPPE;HANOTEL CHARLY;;
ACJEUNES;01;MFK002;2023-10-08;00:00;0061297;RACING CLUB DE CANNES;0067689;US CAGNES VOLLEY-BALL; 0/2;19-25,12-25;31-50;SALLE OMNISPORTS;HANOTEL CHARLY;HANOTEL PHILIPPE;;
ACJEUNES;01;MFK003;2023-10-08;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 0/2;5-25,5-25;10-50;SALLE OMNISPORTS;HANOTEL PHILIPPE;HANOTEL CHARLY;;
ACJEUNES;01;MFL001;2023-10-08;11:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0067686;VOLERO LE CANNET COTE D'AZUR; 0/2;7-25,5-25;12-50;ROGER DUHALDE;GABRIELE JEAN-CLAUDE;TOMOU RONAN;;
ACJEUNES;01;MFL002;2023-10-08;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 2/0;25-15,25-19;50-34;ROGER DUHALDE;TOMOU RONAN;GABRIELE JEAN-CLAUDE;;
ACJEUNES;01;MFL003;2023-10-08;00:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 0/2;12-25,13-25;25-50;ROGER DUHALDE;GABRIELE JEAN-CLAUDE;TOMOU RONAN;;
ACJEUNES;01;MFM001;2023-10-08;10:00;0833351;VIDAUBAN VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 0/2;13-25,10-25;23-50;GYMNASE DU COLLEGE PE VICTOR;LE NOTRE GABRIEL;VAUTRIN LEA;;
ACJEUNES;01;MFM002;2023-10-08;00:00;0839557;FREJUS VAR VOLLEY;0833350;VOLLEY PRADETAN GARDEEN; 2/0;25-7,25-17;50-24;GYMNASE DU COLLEGE PE VICTOR;LE NOTRE GABRIEL;VAUTRIN LEA;;
ACJEUNES;01;MFM003;2023-10-08;00:00;0833351;VIDAUBAN VOLLEY-BALL;0833350;VOLLEY PRADETAN GARDEEN; 0/2;17-25,13-25;30-50;GYMNASE DU COLLEGE PE VICTOR;VAUTRIN LEA;LE NOTRE GABRIEL;;
ACJEUNES;01;MFN001;2023-10-08;11:00;0837251;VOLLEY BALL OLLIOULAIS;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 0/2;16-25,14-25;30-50;PIEMONTESI;PAGET ALENA;HARDION PHILIPPE;;
ACJEUNES;01;MFN002;2023-10-08;00:00;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;0136082;VITROLLES SPORTS VOLLEY-BALL; 0/2;6-25,24-26;30-51;PIEMONTESI;HARDION PHILIPPE;PAGET ALENA;;
ACJEUNES;01;MFN003;2023-10-08;00:00;0837251;VOLLEY BALL OLLIOULAIS;0136082;VITROLLES SPORTS VOLLEY-BALL; 0/2;18-25,12-25;30-50;PIEMONTESI;PAGET ALENA;HARDION PHILIPPE;;
ACJEUNES;01;MFO001;2023-10-08;10:00;0134290;MARTIGUES VOLLEY-BALL;0136761;ISTRES PROVENCE VOLLEY; 0/2;10-25,9-25;19-50;PICASSO;COSTE ROBIN;DAILLAN MAEVA;;
ACJEUNES;01;MFO002;2023-10-08;00:00;0136761;ISTRES PROVENCE VOLLEY;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL; 2/0;25-16,25-16;50-32;PICASSO;DAILLAN MAEVA;COSTE ROBIN;;
ACJEUNES;01;MFO003;2023-10-08;00:00;0134290;MARTIGUES VOLLEY-BALL;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL; 0/2;17-25,23-25;40-50;PICASSO;COSTE ROBIN;DAILLAN MAEVA;;
ACJEUNES;01;MFP001;2023-10-08;11:00;0138932;STADE MARSEILLAIS U.C;0132348;MARSEILLE VOLLEY 13; 0/2;12-25,20-25;32-50;ROSE FUVEAU;COSTE PHILIPPINE;VALLET EULALIE;;
ACJEUNES;01;MFP002;2023-10-08;00:00;0132348;MARSEILLE VOLLEY 13;0132346;MARIGNANE VOLLEY-BALL; 0/2;13-25,15-25;28-50;ROSE FUVEAU;VALLET EULALIE;COSTE PHILIPPINE;;
ACJEUNES;01;MFP003;2023-10-08;00:00;0138932;STADE MARSEILLAIS U.C;0132346;MARIGNANE VOLLEY-BALL; 0/2;5-25,5-25;10-50;ROSE FUVEAU;COSTE PHILIPPINE;VALLET EULALIE;;
ACJEUNES;01;MFQ001;2023-10-08;11:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0138311;BOUC-BEL-AIR VOLLEY-BALL; 0/2;13-25,17-25;30-50;GYMNASE JEROME FERNANDEZ;KRIKER SAMY;DUSSERRE ROMAIN;;
ACJEUNES;01;MFQ002;2023-10-08;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0842425;U.S. PONTET VOLLEY AVENIR; 2/0;25-17,25-23;50-40;GYMNASE JEROME FERNANDEZ;DUSSERRE ROMAIN;KRIKER SAMY;;
ACJEUNES;01;MFQ003;2023-10-08;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0842425;U.S. PONTET VOLLEY AVENIR; 2/1;25-23,22-25,18-16;65-64;GYMNASE JEROME FERNANDEZ;DUSSERRE ROMAIN;KRIKER SAMY;;
ACJEUNES;01;MFR001;2023-10-08;11:00;0132351;SALON VOLLEY;0138032;PAYS D'AIX VENELLES V.B.; 0/2;4-25,8-25;12-50;LURIAN;DEBAGH REDWAN;ABDELLAOUI INES;;
ACJEUNES;01;MFR002;2023-10-08;00:00;0138032;PAYS D'AIX VENELLES V.B.;0842424;AVIGNON VOLLEY BALL; 2/0;25-5,25-2;50-7;LURIAN;ABDELLAOUI INES;DEBAGH REDWAN;;
ACJEUNES;01;MFR003;2023-10-08;00:00;0132351;SALON VOLLEY;0842424;AVIGNON VOLLEY BALL; 0/2;26-28,10-25;36-53;LURIAN;DEBAGH REDWAN;ABDELLAOUI INES;;
ACJEUNES;01;MFS001;2023-10-08;11:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;8-25,5-25;13-50;GYMNASE B.BERTAUD;SASTRE JESSICA;STEPHAN MANON;;
ACJEUNES;01;MFS002;2023-10-08;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES; 2/0;25-15,25-10;50-25;GYMNASE B.BERTAUD;STEPHAN MANON;SASTRE JESSICA;;
ACJEUNES;01;MFS003;2023-10-08;00:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES; 0/2;7-25,4-25;11-50;GYMNASE B.BERTAUD;SASTRE JESSICA;STEPHAN MANON;;
ACJEUNES;01;MFT001;2023-10-08;11:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0344410;ASLJCROIX ARGENT MONTPELLIER; 0/2;18-25,19-25;37-50;JACQUES CHIRAC;AURELIEN MARIE-EMMANUELLE;KRELIFA BRAHIM;;
ACJEUNES;01;MFT002;2023-10-08;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0348292;VOLLEY BALL DE GIGNAC; 0/2;12-25,13-25;25-50;JACQUES CHIRAC;KRELIFA BRAHIM;AURELIEN MARIE-EMMANUELLE;;
ACJEUNES;01;MFT003;2023-10-08;00:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0348292;VOLLEY BALL DE GIGNAC; 0/2;7-25,12-25;19-50;JACQUES CHIRAC;AURELIEN MARIE-EMMANUELLE;KRELIFA BRAHIM;;
ACJEUNES;01;MFU001;2023-10-08;11:00;0340038;VOLLEY CLUB MARSEILLANAIS;0344036;AGDE VOLLEY BALL; 0/2;13-25,20-25;33-50;GYMNASE LOUIS BOUDOU;MULÉRO BOUSQUET MARILIA;ROYO LINDA;;
ACJEUNES;01;MFU002;2023-10-08;00:00;0344036;AGDE VOLLEY BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 2/1;25-23,12-25,15-10;52-58;GYMNASE LOUIS BOUDOU;MULÉRO BOUSQUET MARILIA;ROYO LINDA;;
ACJEUNES;01;MFU003;2023-10-08;00:00;0340038;VOLLEY CLUB MARSEILLANAIS;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;14-25,14-25;28-50;GYMNASE LOUIS BOUDOU;ROYO LINDA;MULÉRO BOUSQUET MARILIA;;
ACJEUNES;01;MFV001;2023-10-08;11:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0340040;AS VOLLEY GIGEANAIS; 2/0;25-22,25-16;50-38;GERARD RIGAL;POLA HARRY;CASTELLA MARYSE;;
ACJEUNES;01;MFV002;2023-10-08;00:00;0340040;AS VOLLEY GIGEANAIS;0340015;BEZIERS VOLLEY; 0/2;17-25,17-25;34-50;GERARD RIGAL;POLA HARRY;CASTELLA MARYSE;;
ACJEUNES;01;MFV003;2023-10-08;00:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0340015;BEZIERS VOLLEY; 1/2;23-25,25-19,8-15;56-59;GERARD RIGAL;CASTELLA MARYSE;POLA HARRY;;
ACJEUNES;01;MFW001;2023-10-08;11:00;0117968;VOLLEY-BALL GRUISSAN;0119381;M.J.C. COURSAN; 2/0;25-6,25-10;50-16;GYMNASE DU SABLOU;BERTRAND JOELLE;PHILOREAU ELSA;;
ACJEUNES;01;MFW002;2023-10-08;00:00;0119381;M.J.C. COURSAN;0668467;PERPIGNAN ROUSSILLON V.B; 0/2;15-25,7-25;22-50;GYMNASE DU SABLOU;BERTRAND JOELLE;PHILOREAU ELSA;;
ACJEUNES;01;MFW003;2023-10-08;00:00;0117968;VOLLEY-BALL GRUISSAN;0668467;PERPIGNAN ROUSSILLON V.B; 2/0;25-13,25-11;50-24;GYMNASE DU SABLOU;PHILOREAU ELSA;BERTRAND JOELLE;;
ACJEUNES;01;MFX001;2023-10-08;11:00;0115113;UNION SPORTIVE ROUBIANAISE;0340030;GAZELEC BEZIERS MARAUSSAN VOLLEY-BALL; 2/1;22-25,25-19,15-13;62-57;SALLE MUNICIPALE;HACCOUN STESSY;BONNET DAVID;;
ACJEUNES;01;MFX002;2023-10-08;00:00;0340030;GAZELEC BEZIERS MARAUSSAN VOLLEY-BALL;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 0/2;16-25,20-25;36-50;SALLE MUNICIPALE;HACCOUN STESSY;BONNET DAVID;;
ACJEUNES;01;MFX003;2023-10-08;00:00;0115113;UNION SPORTIVE ROUBIANAISE;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 0/2;17-25,22-25;39-50;SALLE MUNICIPALE;BONNET DAVID;HACCOUN STESSY;;
ACJEUNES;01;MFY001;2023-10-08;11:00;0812335;VOLLEY-BALL ALBIGEOIS;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 1/2;25-15,17-25,11-15;53-55;COSEC;YAFFA AMARA;GINTRAND JEAN-BAPTISTE;;
ACJEUNES;01;MFY002;2023-10-08;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0319689;A.S. DE L'UNION VOLLEY-BALL; 0/2;19-25,23-25;42-50;COSEC;YAFFA AMARA;GINTRAND JEAN-BAPTISTE;;
ACJEUNES;01;MFY003;2023-10-08;00:00;0812335;VOLLEY-BALL ALBIGEOIS;0319689;A.S. DE L'UNION VOLLEY-BALL; 0/2;10-25,23-25;33-50;COSEC;YAFFA AMARA;GINTRAND JEAN-BAPTISTE;;
ACJEUNES;01;MFZ001;2023-10-08;11:00;0826762;MONTAUBAN VOLLEY-BALL 82;0319191;VOLLEY BALMA QUINT FONSEGRIVES; 0/2;10-25,9-25;19-50;PALAIS DES SPORTS;SAUVY CLAIRE;PIERRON CHARLY;;
ACJEUNES;01;MFZ002;2023-10-08;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0818902;U.S. CADALENOISE V.B.; 2/0;25-12,25-9;50-21;PALAIS DES SPORTS;PIERRON CHARLY;SAUVY CLAIRE;;
ACJEUNES;01;MFZ003;2023-10-08;00:00;0826762;MONTAUBAN VOLLEY-BALL 82;0818902;U.S. CADALENOISE V.B.; 2/0;25-16,25-14;50-30;PALAIS DES SPORTS;SAUVY CLAIRE;PIERRON CHARLY;;
ACJEUNES;01;MG1001;2023-10-08;11:00;0310022;FONSORBES SEYSSES VOLLEY-BALL;0319125;SPORTING CLUB PLAISANCE TOUCH; 2/0;25-7,25-13;50-20;COMPLEXE BRIANNA VIDE;PINONDELLE BENJAMIN;FREMEZ ARTHUR;;
ACJEUNES;01;MG1002;2023-10-08;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0315117;MURET VOLLEY-BALL; 0/2;5-25,13-25;18-50;COMPLEXE BRIANNA VIDE;PINONDELLE BENJAMIN;FREMEZ ARTHUR;;
ACJEUNES;01;MG1003;2023-10-08;00:00;0310022;FONSORBES SEYSSES VOLLEY-BALL;0315117;MURET VOLLEY-BALL; 2/0;25-19,25-7;50-26;COMPLEXE BRIANNA VIDE;FREMEZ ARTHUR;PINONDELLE BENJAMIN;;
ACJEUNES;01;MG2001;2023-10-08;11:00;0646282;MJC LES FLEURS DE PAU;0645994;ANGLET OLYMPIQUE; 2/0;25-10,25-11;50-21;LEO LAGRANGE;DOMINGUEZ LUCIO MARCIAL;BOULÉE PAUL;;
ACJEUNES;01;MG2002;2023-10-08;00:00;0645994;ANGLET OLYMPIQUE;0318376;CLUB OLYMPIQUE CARBONNAIS; 1/2;25-17,15-25,13-15;53-57;LEO LAGRANGE;BOULÉE PAUL;DOMINGUEZ LUCIO MARCIAL;;
ACJEUNES;01;MG2003;2023-10-08;00:00;0646282;MJC LES FLEURS DE PAU;0318376;CLUB OLYMPIQUE CARBONNAIS; 2/0;25-11,25-15;50-26;LEO LAGRANGE;BOULÉE PAUL;DOMINGUEZ LUCIO MARCIAL;;
ACJEUNES;01;MG3001;2023-10-08;11:00;0647586;ENTENTE SP BOURNOS DOUMY;0640001;LESCAR PROMOTION VOLLEY-BALL; 0/2;16-25,3-25;19-50;SALLE DE SPORTS;VIDAL BRUNO;MACQUART VALENTIN;;
ACJEUNES;01;MG3002;2023-10-08;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-17,25-14;50-31;SALLE DE SPORTS;MACQUART VALENTIN;VIDAL BRUNO;;
ACJEUNES;01;MG3003;2023-10-08;00:00;0647586;ENTENTE SP BOURNOS DOUMY;0334980;UNION SPORTIVE TALENCAISE; 0/2;15-25,20-25;35-50;SALLE DE SPORTS;MACQUART VALENTIN;VIDAL BRUNO;;
ACJEUNES;01;MG4001;2023-10-08;11:00;0337242;ASS SPORT AMBARESIENNE;0330014;J.S.A. BORDEAUX; 0/2;7-25,1-25;8-50;SALLE LACHAZE;GRIMONET LAURENCE;JONET JULIE;;
ACJEUNES;01;MG4002;2023-10-08;00:00;0330014;J.S.A. BORDEAUX;0176607;SAINTES VOLLEY-BALL-SVB; 2/0;25-18,25-14;50-32;SALLE LACHAZE;JONET JULIE;GRIMONET LAURENCE;;
ACJEUNES;01;MG4003;2023-10-08;00:00;0337242;ASS SPORT AMBARESIENNE;0176607;SAINTES VOLLEY-BALL-SVB; 0/2;15-25,10-25;25-50;SALLE LACHAZE;GRIMONET LAURENCE;JONET JULIE;;
ACJEUNES;01;MG5001;2023-10-08;13:00;0338606;VOLLEY BALL CLUB LE HAILLAN;0335197;SPORT ATHLETIQUE MERIGNACAIS; 0/2;20-25,6-25;26-50;BEL AIR;DESSALLES CLEMENT;BARRABÈS ARNO;;
ACJEUNES;01;MG5002;2023-10-08;00:00;0335197;SPORT ATHLETIQUE MERIGNACAIS;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 2/1;18-25,25-18,15-11;58-54;BEL AIR;BARRABÈS ARNO;DESSALLES CLEMENT;;
ACJEUNES;01;MG5003;2023-10-08;00:00;0338606;VOLLEY BALL CLUB LE HAILLAN;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;9-25,20-25;29-50;BEL AIR;DESSALLES CLEMENT;BARRABÈS ARNO;;
ACJEUNES;01;MG6001;2023-10-08;11:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0175042;ROYAN ATLANTIQUE VOLLEY-BALL; 0/2;16-25,17-25;33-50;GYMNASE MALRAUX;BRUNO ROBERT;DE AZEVEDO LUCAS;;
ACJEUNES;01;MG6002;2023-10-08;00:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL; 2/0;25-11,25-8;50-19;GYMNASE MALRAUX;DE AZEVEDO LUCAS;BRUNO ROBERT;;
ACJEUNES;01;MG6003;2023-10-08;00:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL; 1/2;25-16,21-25,9-15;55-56;GYMNASE MALRAUX;BRUNO ROBERT;DE AZEVEDO LUCAS;;
ACJEUNES;01;MG7001;2023-10-08;11:00;0868442;VOUILLE VOLLEY BALL;0866049;UNION SPORTIVE VIVONNE; 0/2;14-25,3-25;17-50;GYMNASE DES MAILLOTS;CHATAIGNEAU BERNARD;PINOGES GUY;;
ACJEUNES;01;MG7002;2023-10-08;00:00;0866049;UNION SPORTIVE VIVONNE;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 2/0;25-7,25-11;50-18;GYMNASE DES MAILLOTS;PINOGES GUY;CHATAIGNEAU BERNARD;;
ACJEUNES;01;MG7003;2023-10-08;00:00;0868442;VOUILLE VOLLEY BALL;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 0/2;20-25,15-25;35-50;GYMNASE DES MAILLOTS;CHATAIGNEAU BERNARD;PINOGES GUY;;
ACJEUNES;01;MG8001;2023-10-08;11:00;0862442;CEP POITIERS/ST BENOIT V.B.;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 0/2;7-25,11-25;18-50;SALLE DU GRAVION;VACHER TRISTAN;CHAINTRE THIERRY;;
ACJEUNES;01;MG8002;2023-10-08;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0869249;CISSE VOLLEY-BALL; 2/0;25-16,25-8;50-24;SALLE DU GRAVION;CHAINTRE THIERRY;VACHER TRISTAN;;
ACJEUNES;01;MG8003;2023-10-08;00:00;0862442;CEP POITIERS/ST BENOIT V.B.;0869249;CISSE VOLLEY-BALL; 0/2;11-25,24-26;35-51;SALLE DU GRAVION;CHAINTRE THIERRY;VACHER TRISTAN;;
ACJEUNES;01;MG9001;2023-10-08;11:00;0858891;LA ROCHE/YON VOLLEY-BALL;0858707;VENDRENNES VOLLEY-BALL; 2/0;25-7,25-17;50-24;PIERRE MENDES FRANCE;MARTIN ELOÏSE;BARANGER SALOMÉE;;
ACJEUNES;01;MG9002;2023-10-08;00:00;0858707;VENDRENNES VOLLEY-BALL;0854977;SABLES ETUDIANTS CLUB; 0/2;24-26,15-25;39-51;PIERRE MENDES FRANCE;BARANGER SALOMÉE;MARTIN ELOÏSE;;
